algo,method,outlier_frac,budget_s,k,n_covered,n_evals,chamfer,cd_coverage,cd_accuracy,hausdorff,n_candidates
lo-ransac,exhaustive,0.4,60.0,1,430,27,0.058802,0.02258,0.036222,0.079883,27
lo-ransac,ransacov,0.4,60.0,1,446,27,0.058899,0.022638,0.036261,0.07527,27
vanilla,exhaustive,0.4,60.0,1,416,36,0.05915,0.022709,0.036441,0.075072,36
vanilla,ransacov,0.4,60.0,1,425,36,0.065235,0.024822,0.040412,0.103147,36
