algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,2088981716,0.1,60.0,0.12876060564484482,0.10582242126616169,0.022938184378683127,0.5624145223555757,0.5422647527910686,60.05382159992587,2,283,23
lo-ransac,0,2088981716,0.1,60.0,0.17117176333219977,0.020389920188266943,0.15078184314393284,0.5411838520111277,0.835725677830941,60.25584790005814,5,505,8
vanilla,0,2088981716,0.1,60.0,0.19783788336535799,0.017705097343515882,0.1801327860218421,0.6670988266568478,0.8771929824561403,60.02271229994949,7,532,0
gair-ransac,1,1350635610,0.1,60.0,0.10111356932574038,0.07745003902026316,0.023663530305477215,0.5543687262029736,0.631578947368421,60.3493526999373,3,339,19
lo-ransac,1,1350635610,0.1,60.0,0.2074342040430747,0.020278481368351187,0.1871557226747235,0.7019037437252043,0.8628389154704944,60.25969450001139,5,510,11
vanilla,1,1350635610,0.1,60.0,0.20662342471670397,0.02039763584259654,0.18622578887410743,0.757201315264381,0.8341307814992025,60.190457300050184,6,504,0
gair-ransac,2,551331639,0.1,60.0,0.08583405233432677,0.06193584800514053,0.023898204329186244,0.5356037827395403,0.7065390749601276,60.31898500001989,4,386,16
lo-ransac,2,551331639,0.1,60.0,0.21247672947924678,0.02101671028594361,0.1914600191933032,0.7620389708631169,0.835725677830941,60.05213930003811,5,499,8
vanilla,2,551331639,0.1,60.0,0.18185100425988546,0.018980457699889486,0.16287054655999597,0.6652153781787432,0.8516746411483254,60.25194250000641,6,512,0
gair-ransac,3,2072799182,0.1,60.0,0.12977984019504776,0.106317186021972,0.023462654173075755,0.5574340341311952,0.532695374800638,60.21834729996044,2,277,17
lo-ransac,3,2072799182,0.1,60.0,0.19820214054821286,0.021102253485163983,0.17709988706304888,0.7913200951734305,0.8309409888357256,60.02202080003917,5,499,7
vanilla,3,2072799182,0.1,60.0,0.20597977465137057,0.019892467841404263,0.18608730680996632,0.7658548316687258,0.84688995215311,60.06042100000195,6,510,0
gair-ransac,4,890138806,0.1,60.0,0.13221896811862352,0.10848681705030075,0.023732151068322778,0.5643597575520662,0.5454545454545454,60.34026770002674,2,285,17
lo-ransac,4,890138806,0.1,60.0,0.16917563740893196,0.02256684845995467,0.1466087889489773,0.6251848101739208,0.7703349282296651,60.27428520005196,4,458,8
vanilla,4,890138806,0.1,60.0,0.21493112221081456,0.0183834009429528,0.19654772126786177,0.7446119062193658,0.8803827751196173,60.07308900007047,7,534,0
