algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,6289970,0.05,0.11303472033772104,0.014752765725193361,0.09828195461252767,0.3665001495143537,0.8260714285714286,44.549061300000176,8,6830,0
vanilla,1,2030584322,0.05,0.11801861207999055,0.013296345087906858,0.10472226699208369,0.48342639188194253,0.8438095238095238,48.52340450003976,8,6959,0
vanilla,2,377315876,0.05,0.11756092196116161,0.012730087021359315,0.10483083493980229,0.35940908928030585,0.8383333333333334,49.03431879996788,8,6910,0
vanilla,3,1088549469,0.05,0.14790589006254293,0.012095761628915364,0.13581012843362755,0.6037082657095824,0.8408333333333333,52.49744980002288,9,6971,0
vanilla,4,1376397831,0.05,0.12306258681404285,0.012337731598988395,0.11072485521505446,0.6464788729807026,0.8385714285714285,57.27890720003052,9,6932,0
lo-ransac,3,1088549469,0.05,0.12157097103983684,0.01241450543740816,0.10915646560242868,0.4533913209156304,0.8365476190476191,57.684140900033526,8,6915,11
lo-ransac,4,1376397831,0.05,0.11251480167619465,0.012926595288549073,0.09958820638764558,0.38292749939716936,0.8355952380952381,60.36019320000196,8,6920,12
lo-ransac,1,2030584322,0.05,0.11549075641586999,0.012655616540794917,0.10283513987507507,0.4494306434820718,0.8372619047619048,65.10713249997934,8,6933,11
lo-ransac,0,6289970,0.05,0.10895998955165447,0.012823504812605748,0.09613648473904872,0.4871983279156539,0.8558333333333333,69.55535969999619,7,7060,13
lo-ransac,2,377315876,0.05,0.09838729286109661,0.012288696763021262,0.08609859609807535,0.35126471302512374,0.8517857142857143,71.16270200000145,8,7051,13
gc-ransac,1,2030584322,0.05,0.059412005271013715,0.02380408218301822,0.0356079230879955,0.18156257816076085,0.7054761904761905,128.35653410002124,2,5614,24
gc-ransac,3,1088549469,0.05,0.05953475511043837,0.022972431627035834,0.036562323483402534,0.22147970496857133,0.7202380952380952,145.18278219999047,2,5733,31
gc-ransac,0,6289970,0.05,0.06552290163725347,0.032793708535076856,0.03272919310217661,0.2200608404863101,0.5638095238095238,155.7357530000154,1,4393,33
gc-ransac,4,1376397831,0.05,0.0605788985199671,0.023988001319340903,0.0365908972006262,0.24520294274065774,0.7382142857142857,157.70694080000976,2,5881,35
gair-ransac,2,377315876,0.05,0.031420823098045,0.013743536830085258,0.01767728626795975,0.2433681441150159,0.7547619047619047,163.22403969999868,7,5967,51
gair-ransac,4,1376397831,0.05,0.040233667445546864,0.018213737761475245,0.022019929684071616,0.24039649294297422,0.6272619047619048,170.09666650003055,5,4895,57
gc-ransac,2,377315876,0.05,0.05679927267675043,0.0244931080927097,0.03230616458404073,0.2144274433056218,0.7321428571428571,170.46187399997143,2,5831,35
gair-ransac,3,1088549469,0.05,0.03549423649108757,0.01484182403678317,0.020652412454304405,0.2893888004953343,0.7192857142857143,170.40533919999143,5,5668,51
gair-ransac,0,6289970,0.05,0.030781822866749187,0.014259585494008206,0.01652223737274098,0.25280274965191607,0.7244047619047619,173.88059050001903,6,5713,56
gair-ransac,1,2030584322,0.05,0.04288806706414866,0.016882574598690556,0.026005492465458108,0.2305426910839945,0.6203571428571428,197.58694569999352,4,4839,70
