algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,1080026019,0.25,0.10760571654187595,0.012217507645921933,0.09538820889595402,0.34537416012215605,0.896,6.229619599995203,2,492,0
vanilla,2,316334655,0.25,0.09043781066387278,0.011877735995575544,0.07856007466829724,0.3749520978735077,0.9072,10.281721899984404,2,498,0
lo-ransac,2,316334655,0.25,0.11621991678478504,0.012497506929862411,0.10372240985492262,0.4350517420216097,0.8944,11.117366399965249,2,498,3
vanilla,3,1641653042,0.25,0.10565355847080744,0.012065847899725302,0.09358771057108214,0.46483733484999046,0.912,11.641468000016175,2,498,0
vanilla,1,676917316,0.25,0.07930553444817394,0.012011298362464107,0.06729423608570984,0.2926392330743608,0.9024,11.876055900007486,2,495,0
lo-ransac,3,1641653042,0.25,0.1172627396595073,0.012536266121328512,0.1047264735381788,0.4131892913196068,0.9008,12.542817100009415,2,498,2
gair-ransac,1,676917316,0.25,0.036562044560075085,0.012522802597015395,0.024039241963059694,0.05331577687933601,0.9888,12.703349200019147,1,498,5
vanilla,0,281131297,0.25,0.10569533647791143,0.01219339253127568,0.09350194394663575,0.4103397880243235,0.9072,12.912907000049017,2,498,0
lo-ransac,1,676917316,0.25,0.11109330504223809,0.01249434402060432,0.09859896102163378,0.40131541843147717,0.8992,13.83032639999874,2,498,3
gair-ransac,4,1080026019,0.25,0.0363678317040657,0.012315767480754115,0.024052064223311583,0.05380657733276001,0.9904,13.635037500003818,1,498,5
gair-ransac,0,281131297,0.25,0.03707772152473773,0.012754174808663116,0.024323546716074618,0.04905641794424301,0.9888,14.248675499984529,1,498,6
lo-ransac,0,281131297,0.25,0.10205724526317227,0.012163772850017145,0.08989347241315512,0.28719771338854694,0.9056,15.965465199958999,2,497,2
lo-ransac,4,1080026019,0.25,0.09667179279427174,0.012203881257849035,0.0844679115364227,0.40784279605697343,0.9072,15.950859800039325,2,498,2
gair-ransac,3,1641653042,0.25,0.03651948695995118,0.012437501900337771,0.024081985059613405,0.052692553973996525,0.9888,16.664156600018032,1,498,6
gair-ransac,2,316334655,0.25,0.036659150122348945,0.012396487753518962,0.024262662368829985,0.04904217838762025,0.9888,17.380303799989633,1,498,6
gc-ransac,0,281131297,0.25,0.036609743683349454,0.012540224267678982,0.02406951941567047,0.05456677689589761,0.9664,59.602277100028004,1,498,23
gc-ransac,1,676917316,0.25,0.03656192915171781,0.012558803635372338,0.024003125516345477,0.05601932418093016,0.9664,65.3196242999984,1,498,30
gc-ransac,4,1080026019,0.25,0.036399829331687714,0.012314031278831397,0.024085798052856315,0.05037071925133461,0.9664,66.89468600001419,1,498,29
gc-ransac,2,316334655,0.25,0.03656192915171781,0.012558803635372338,0.024003125516345477,0.05601932418093016,0.9664,70.72084080002969,1,498,27
gc-ransac,3,1641653042,0.25,0.03656192915171781,0.012558803635372338,0.024003125516345477,0.05601932418093016,0.9664,75.99827859998913,1,498,31
