algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,1235148768,0.05,0.10912153100886923,0.017754024903130838,0.09136750610573839,0.6832896749797267,0.8035190615835777,12.360387200023979,4,533,0
vanilla,3,1779062357,0.05,0.08248500510071395,0.01625604944245738,0.06622895565825657,0.29347672425740007,0.8093841642228738,13.062458299973514,4,541,0
vanilla,4,416366155,0.05,0.11342349069089976,0.016290190138036658,0.0971333005528631,0.547362536463115,0.8724340175953079,15.20349929999793,4,580,0
vanilla,0,1760185973,0.05,0.08541081106672214,0.01571468851546817,0.06969612255125397,0.3528742461999336,0.8225806451612904,18.6760986999725,4,550,0
lo-ransac,0,1760185973,0.05,0.07112548717101713,0.013367186605686025,0.0577583005653311,0.26703470756670916,0.8636363636363636,20.801787799980957,4,574,6
vanilla,2,650318616,0.05,0.11158282752832538,0.017477438423639115,0.09410538910468626,0.6394181243889986,0.8152492668621701,20.732182000007015,4,544,0
lo-ransac,1,1235148768,0.05,0.09545168716868858,0.017762235320518013,0.07768945184817057,0.45449267840528185,0.844574780058651,23.37541550002061,3,561,6
lo-ransac,3,1779062357,0.05,0.083884765923082,0.01738720113207248,0.06649756479100952,0.3019471491580649,0.8372434017595308,27.390350400004536,4,557,7
lo-ransac,2,650318616,0.05,0.09502146987982253,0.01673555482372717,0.07828591505609536,0.45735019733053456,0.8387096774193549,27.75387580000097,4,557,8
gair-ransac,1,1235148768,0.05,0.04611536353378352,0.02149428528271712,0.024621078251066398,0.13401236592777432,0.7917888563049853,28.756454499962274,2,512,7
lo-ransac,4,416366155,0.05,0.0933248604722241,0.016119431866465465,0.07720542860575864,0.5250366157866071,0.8548387096774194,30.58186510001542,4,566,4
gair-ransac,0,1760185973,0.05,0.03945264072831468,0.011634511338294172,0.027818129390020506,0.11490437125011756,0.9325513196480938,43.194716199999675,3,608,11
gair-ransac,2,650318616,0.05,0.03992450818343967,0.011812838144361985,0.028111670039077684,0.11490437125011756,0.9384164222873901,44.49201639997773,3,612,8
gair-ransac,4,416366155,0.05,0.04571203651604539,0.02136441690698192,0.02434761960906347,0.13401236592777432,0.7888563049853372,56.88433990004705,2,510,10
gair-ransac,3,1779062357,0.05,0.039203732636401985,0.011384410180417899,0.027819322455984084,0.11490437125011756,0.9369501466275659,60.81550740002422,3,612,14
