algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,2,1844294814,0.25,0.13537459746155459,0.014880674169154168,0.12049392329240043,0.9056543466421236,0.7452,45.346110100043006,10,6932,0
vanilla,4,1989597814,0.25,0.10661039029295392,0.014909873322008995,0.09170051697094493,0.4399910613059553,0.7273,48.299647799984086,10,6723,0
vanilla,0,585666749,0.25,0.12571173068865363,0.015197345452083432,0.11051438523657019,0.5998181431604734,0.7292,49.090837299998384,10,6732,0
vanilla,3,1122661969,0.25,0.12745874573340052,0.015805215258443337,0.11165353047495719,0.4904326191794731,0.7523,49.618587300006766,10,6968,0
vanilla,1,2136641604,0.25,0.09946185469788811,0.014398885992723194,0.08506296870516492,0.47993289788702503,0.7237,53.85457210004097,10,6699,0
lo-ransac,0,585666749,0.25,0.11142280144334264,0.014808511197992187,0.09661429024535045,0.4271654046834424,0.77,73.63230140000815,10,7198,12
lo-ransac,4,1989597814,0.25,0.1139688905954233,0.014312546966330813,0.09965634362909248,0.5218827457068758,0.7506,76.2326713000075,10,7031,14
lo-ransac,1,2136641604,0.25,0.11771063312769327,0.0148430537982733,0.10286757932941996,0.4847080073125047,0.756,85.41062330000568,10,7043,17
lo-ransac,2,1844294814,0.25,0.11248535815523984,0.01456489502660169,0.09792046312863815,0.42878620836572096,0.7517,86.70319000002928,10,6989,17
lo-ransac,3,1122661969,0.25,0.15654501454706973,0.014653229751464351,0.14189178479560538,0.9015343717349354,0.7724,90.39276030001929,10,7227,17
gair-ransac,1,2136641604,0.25,0.07158222425909781,0.02440319514022508,0.04717902911887273,0.2772802379907984,0.8194,99.38298940000823,2,6350,67
gair-ransac,3,1122661969,0.25,0.06141164691962686,0.023624076519219824,0.03778757040040703,0.17832405700076376,0.8082,132.34248440002557,2,6241,78
gc-ransac,4,1989597814,0.25,0.08580526209907305,0.02016103841151486,0.06564422368755819,0.29738815621029274,0.8062,156.95472169999266,3,6815,29
gair-ransac,2,1844294814,0.25,0.050129446984619394,0.013440093688914858,0.03668935329570454,0.18831312835084743,0.9609,158.05194880004274,4,7875,71
gc-ransac,0,585666749,0.25,0.0715752905562057,0.020538806104269156,0.05103648445193655,0.2092645444236065,0.7792,168.98055559996283,3,6594,30
gc-ransac,3,1122661969,0.25,0.07118334530668798,0.02107543185917395,0.05010791344751402,0.21977177140743684,0.7835,171.58919990004506,3,6654,27
gc-ransac,2,1844294814,0.25,0.07367067268661258,0.021924797819291016,0.05174587486732156,0.21197450818526828,0.7497,172.74171699996805,3,6318,33
gair-ransac,4,1989597814,0.25,0.05836113071218098,0.022836818114392567,0.03552431259778841,0.16449501317400148,0.8115,180.89871300000232,2,6271,109
gc-ransac,1,2136641604,0.25,0.0662219624156019,0.021028228140662002,0.0451937342749399,0.21373703570789,0.7681,202.93333410000196,3,6482,39
gair-ransac,0,585666749,0.25,0.05712652881798247,0.018328010035627555,0.038798518782354914,0.2806775462653927,0.8831,216.0490526999929,3,7055,106
