algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,3,1928932686,0.0,0.05278611462199828,0.018522044980954364,0.034264069641043914,0.10667565922226464,0.8798076923076923,0.6208091999869794,1,366,1
vanilla,1,671918867,0.0,0.06537226164946743,0.014625317692232166,0.05074694395723526,0.18032527460352138,0.9543269230769231,1.8266487999935634,2,397,0
gair-ransac,3,1928932686,0.0,0.04696558418547083,0.008081664663445313,0.038883919522025516,0.21017296548146475,1.0,3.4927254999638535,2,416,4
gair-ransac,4,1175509482,0.0,0.04685985702250807,0.007962185296826293,0.03889767172568177,0.21139614337096832,1.0,4.104435000044759,2,416,5
gair-ransac,1,671918867,0.0,0.04696558418547083,0.008081664663445313,0.038883919522025516,0.21017296548146475,1.0,6.182881899992935,2,416,7
gair-ransac,2,1153974482,0.0,0.04696558418547083,0.008081664663445313,0.038883919522025516,0.21017296548146475,1.0,6.5050208999891765,2,416,8
gair-ransac,0,721560819,0.0,0.04696558418547083,0.008081664663445313,0.038883919522025516,0.21017296548146475,1.0,7.690171000023838,2,416,10
vanilla,0,721560819,0.0,0.05343023623540208,0.01888166836394219,0.034548567871459886,0.103679682560268,0.8725961538461539,10.238007200008724,1,363,0
vanilla,3,1928932686,0.0,0.06768790596380496,0.014604400114633582,0.053083505849171375,0.2172331083942659,0.9567307692307693,10.40474450000329,2,398,0
vanilla,4,1175509482,0.0,0.07222712665174426,0.015098595023737938,0.05712853162800632,0.2428046510442163,0.9495192307692307,10.387843900010921,2,395,0
lo-ransac,1,671918867,0.0,0.060471183996898964,0.015173541911023188,0.04529764208587578,0.21989461536825658,0.9543269230769231,10.78851919999579,2,397,2
lo-ransac,4,1175509482,0.0,0.07179832126729627,0.015144512603346146,0.05665380866395012,0.23586170182946622,0.9447115384615384,11.227613200026099,2,393,2
vanilla,2,1153974482,0.0,0.06678185507302364,0.014227412230690045,0.052554442842333605,0.2186359159872973,0.9639423076923077,11.742720699985512,2,401,0
lo-ransac,2,1153974482,0.0,0.06940655451997577,0.01504453134896555,0.05436202317101022,0.23621964690677527,0.9711538461538461,19.795050100015942,2,404,2
lo-ransac,0,721560819,0.0,0.07365234854917804,0.015694298960257275,0.05795804958892077,0.23922862032381775,0.9519230769230769,20.896203300042544,2,396,3
gc-ransac,2,1153974482,0.0,0.05289331773470497,0.018536317086020167,0.034357000648684806,0.1056824036565813,0.8798076923076923,24.617791099997703,1,366,4
gc-ransac,4,1175509482,0.0,0.051879894286644385,0.018438609769833296,0.03344128451681109,0.10280297316670899,0.8822115384615384,138.97629150003195,1,367,16
gc-ransac,1,671918867,0.0,0.05336039066169121,0.019036380874012764,0.034324009787678446,0.103841599627905,0.875,140.5926926000393,1,364,25
gc-ransac,0,721560819,0.0,0.05378731701887354,0.01923695877370446,0.03455035824516908,0.10494884358954178,0.8822115384615384,174.05780190002406,1,367,21
gc-ransac,3,1928932686,0.0,0.05408226247344648,0.019155695262865625,0.03492656721058086,0.10188143610909865,0.8725961538461539,183.55452230002265,1,363,23
