algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,1831287948,0.0,0.11284270173040445,0.01622819343736625,0.0966145082930382,0.5990130992283803,0.8210526315789474,16.116037199972197,4,468,0
vanilla,1,1285212770,0.0,0.1301049364555849,0.015822836188368862,0.11428210026721604,0.6308069788314962,0.8087719298245614,20.281355699989945,4,461,0
vanilla,3,1793812877,0.0,0.1691653147225718,0.01590301772679408,0.1532622969957777,0.6012139139546083,0.8403508771929824,24.044795299996622,5,479,0
vanilla,2,1334449673,0.0,0.17238615707453203,0.019097971109299543,0.1532881859652325,0.7092220750012291,0.7789473684210526,24.83093460003147,4,444,0
vanilla,0,115823090,0.0,0.15147966905382265,0.017315839754477206,0.13416382929934545,0.5856600263638969,0.8035087719298246,27.91912079998292,4,458,0
lo-ransac,1,1285212770,0.0,0.1402961285993612,0.01997517790712595,0.12032095069223525,0.5574371947407916,0.7982456140350878,31.721080900053494,3,455,4
lo-ransac,2,1334449673,0.0,0.1375419063749913,0.01578323147805361,0.1217586748969377,0.5504936216152247,0.8526315789473684,32.616624300018884,4,486,7
lo-ransac,0,115823090,0.0,0.12255957873337864,0.016897596093302818,0.10566198264007581,0.5798143324750328,0.8350877192982457,34.874617800000124,4,476,8
lo-ransac,4,1831287948,0.0,0.11397978108202962,0.01724055651153127,0.09673922457049836,0.44549565367142374,0.8245614035087719,35.19494439999107,3,470,6
lo-ransac,3,1793812877,0.0,0.12643271546893867,0.01658006282527467,0.109852652643664,0.5821115705356477,0.8368421052631579,46.95101939997403,4,477,9
gair-ransac,4,1831287948,0.0,0.07009365685601482,0.048930639931822624,0.021163016924192198,0.41945862825176816,0.6719298245614035,66.16547750000609,3,383,24
gair-ransac,0,115823090,0.0,0.06991132060784012,0.049604180153445816,0.020307140454394308,0.4225018568816145,0.6631578947368421,71.84812369995052,3,378,24
gair-ransac,1,1285212770,0.0,0.06941710194768556,0.04917737045496413,0.020239731492721433,0.41276969571658023,0.6754385964912281,98.938345499977,3,385,42
gair-ransac,3,1793812877,0.0,0.07273887909410777,0.04656902587550611,0.026169853218601654,0.4006896175139461,0.6771929824561403,103.09162220003782,4,386,42
gair-ransac,2,1334449673,0.0,0.07115156923849529,0.05124599576686966,0.019905573471625634,0.4188224621280596,0.6666666666666666,122.8926771999686,3,380,54
