algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,391279252,0.05,0.04249731184178957,0.014323891543335316,0.028173420298454255,0.05474225485072299,0.9942857142857143,0.2951099000056274,1,500,0
vanilla,2,1891780287,0.05,0.03939467337083836,0.012364224351077337,0.02703044901976102,0.05530025473913027,0.9942857142857143,0.24938590003876016,1,500,0
vanilla,4,1801034346,0.05,0.04051105013006852,0.01290387199024471,0.027607178139823812,0.057895381867674775,0.9923809523809524,0.3238908000057563,1,500,0
lo-ransac,0,1994805340,0.05,0.039025809116804956,0.011911412808212268,0.02711439630859269,0.05450415907134215,0.9942857142857143,0.6784171999897808,1,500,1
lo-ransac,3,674349149,0.05,0.03935625454222147,0.012271414402312419,0.02708484013990905,0.05428501039679759,0.9942857142857143,0.46872120001353323,1,500,1
lo-ransac,1,391279252,0.05,0.03948952515261614,0.012164063320770694,0.027325461831845445,0.05524124125945696,0.9942857142857143,0.6517172000021674,1,500,1
vanilla,0,1994805340,0.05,0.039513895526506956,0.012180713385349328,0.027333182141157625,0.05524126179773587,0.9942857142857143,0.8114386000088416,1,500,0
vanilla,3,674349149,0.05,0.04467116206700917,0.015434612978480155,0.029236549088529015,0.06062180837661127,0.9961904761904762,0.7900948000024073,1,500,0
lo-ransac,4,1801034346,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,0.7548382999957539,1,500,1
lo-ransac,2,1891780287,0.05,0.03948952524477484,0.012164063377109293,0.027325461867665546,0.055241241147054414,0.9942857142857143,1.0680561999906786,1,500,1
gc-ransac,1,391279252,0.05,0.04148001137768536,0.013749764226824106,0.027730247150861254,0.056048194397507994,0.9923809523809524,1.6410111999721266,1,500,3
gc-ransac,3,674349149,0.05,0.03953811783909039,0.012369733187436605,0.027168384651653787,0.055963409416342744,0.9942857142857143,1.90753590001259,1,500,2
gc-ransac,0,1994805340,0.05,0.04225831674848019,0.013860572360078777,0.028397744388401414,0.05903770404363626,0.9923809523809524,2.333033000002615,1,500,3
gc-ransac,2,1891780287,0.05,0.03948952524646182,0.012164063377643218,0.0273254618688186,0.05524124118623225,0.9942857142857143,2.258391799987294,1,500,2
gc-ransac,4,1801034346,0.05,0.040178271565805945,0.01278248216717835,0.027395789398627593,0.055972186793668874,0.9942857142857143,2.358959599980153,1,500,2
gair-ransac,1,391279252,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,2.9793484000256285,1,500,3
gair-ransac,3,674349149,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,3.2556382000329904,1,500,3
gair-ransac,0,1994805340,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,3.6992085999809206,1,500,4
gair-ransac,4,1801034346,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,4.07484580000164,1,500,3
gair-ransac,2,1891780287,0.05,0.04434684366909642,0.015525316885630571,0.02882152678346585,0.05785756774367189,0.9961904761904762,4.263026800006628,1,500,4
