algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,2,1891780287,0.25,0.044345975820206204,0.015502435904812172,0.028843539915394033,0.05566436059643427,0.9584,4.108125800034031,1,500,0
vanilla,0,1994805340,0.25,0.04495683724655079,0.015760044681680116,0.029196792564870677,0.05905188556253324,0.9552,4.3640273999772035,1,498,0
vanilla,1,391279252,0.25,0.04577217127524705,0.015986317900260925,0.029785853374986123,0.062283371605292605,0.944,5.138086899998598,1,496,0
lo-ransac,2,1891780287,0.25,0.041748886061333396,0.013852339722993889,0.027896546338339503,0.05561641727001185,0.9536,5.845890299999155,1,500,1
lo-ransac,3,674349149,0.25,0.04400781325652931,0.015174101698634415,0.0288337115578949,0.056498390227215645,0.9584,6.086772499955259,1,500,1
vanilla,3,674349149,0.25,0.04519184917853708,0.016066195217869953,0.02912565396066713,0.06102334876716917,0.9552,6.264389300020412,1,497,0
lo-ransac,0,1994805340,0.25,0.07621669533884269,0.013417199873393865,0.06279949546544883,0.319216358907504,0.9056,10.091872200020589,2,500,2
lo-ransac,4,1801034346,0.25,0.09247043402864517,0.013249821796782427,0.07922061223186275,0.4436791904078141,0.904,10.138845499954186,2,500,2
gair-ransac,3,674349149,0.25,0.040237532528764594,0.01269186712353742,0.027545665405227175,0.05682762177478954,0.9824,11.358083300001454,1,500,7
vanilla,4,1801034346,0.25,0.08947461131418341,0.01600154135160861,0.0734730699625748,0.4008496550840901,0.9056,11.806699500011746,2,500,0
gair-ransac,4,1801034346,0.25,0.04329140152495232,0.014718797330273562,0.028572604194678754,0.056796819496956384,0.9824,12.387418600032106,1,500,9
gair-ransac,1,391279252,0.25,0.04104467191426289,0.013218651322069556,0.027826020592193332,0.05601465892343166,0.9824,12.732811000023503,1,500,6
lo-ransac,1,391279252,0.25,0.06902748222891851,0.012162482751124868,0.056864999477793644,0.2747989124510133,0.904,13.244943700032309,2,500,2
gair-ransac,2,1891780287,0.25,0.03956541851409619,0.012518007314138444,0.02704741119995774,0.05602742376584648,0.984,14.39491299999645,1,500,7
gair-ransac,0,1994805340,0.25,0.04020814753583604,0.012796957082357851,0.027411190453478188,0.05596453300496618,0.9856,14.73364169994602,1,500,8
gc-ransac,3,674349149,0.25,0.04400781325652931,0.015174101698634415,0.0288337115578949,0.056498390227215645,0.9584,104.54550200002268,1,500,23
gc-ransac,2,1891780287,0.25,0.04523055937950653,0.016139778352440202,0.02909078102706632,0.05829853077935245,0.9488,105.94222959998297,1,498,23
gc-ransac,1,391279252,0.25,0.044617503291592454,0.015598758298183918,0.02901874499340854,0.057378654933640166,0.9584,115.4439291000017,1,500,25
gc-ransac,4,1801034346,0.25,0.04513599319012409,0.01593396143380339,0.0292020317563207,0.06025694711655082,0.9584,118.61073380004382,1,500,27
gc-ransac,0,1994805340,0.25,0.04400781325652931,0.015174101698634415,0.0288337115578949,0.056498390227215645,0.9584,135.44749139994383,1,500,31
