algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,2030584322,0.2,0.14312114261827324,0.012742003186164766,0.13037913943210847,0.6289681936206405,0.754375,49.54281590000028,10,6830,0
vanilla,0,6289970,0.2,0.15539183211698906,0.013933172959378275,0.1414586591576108,0.7625325104540503,0.7491666666666666,51.052871000021696,10,6796,0
vanilla,4,1376397831,0.2,0.15307247794320833,0.012720151108490868,0.14035232683471746,0.4821717366132939,0.7561458333333333,56.18339860002743,10,6812,0
vanilla,2,377315876,0.2,0.17680177405840353,0.014189364838821526,0.162612409219582,0.8169691291855931,0.7483333333333333,57.425719999999274,10,6804,0
vanilla,3,1088549469,0.2,0.144356495680442,0.012466225706036288,0.13189026997440573,0.6604559051804432,0.7541666666666667,60.513363100006245,10,6815,0
lo-ransac,3,1088549469,0.2,0.13308471306025996,0.01271944784238881,0.12036526521787114,0.49491019674229003,0.7596875,74.28553439996904,10,6967,15
lo-ransac,0,6289970,0.2,0.14465334389134712,0.013451576266201788,0.13120176762514535,0.5366893305722037,0.763125,81.45350499998312,10,7001,15
lo-ransac,2,377315876,0.2,0.1440132973751057,0.013751364161635204,0.13026193321347052,0.46778889884845365,0.7609375,82.29609890002757,10,6965,16
lo-ransac,1,2030584322,0.2,0.135393633865646,0.012515762823735769,0.12287787104191025,0.6395702884747868,0.7513541666666667,85.78954780002823,10,6891,13
lo-ransac,4,1376397831,0.2,0.1387379598201642,0.013033156627081648,0.12570480319308255,0.5113541842126018,0.7658333333333334,86.67008780001197,10,7045,15
gair-ransac,1,2030584322,0.2,0.03437038773663698,0.01393208071068668,0.0204383070259503,0.25521455296786,0.7771875,139.9289318000083,6,5964,54
gc-ransac,4,1376397831,0.2,0.07611699561564172,0.023276151411983213,0.05284084420365852,0.25697720403535534,0.7107291666666666,154.5638904000516,2,5608,29
gc-ransac,2,377315876,0.2,0.0847127450718961,0.024562581619911285,0.060150163451984824,0.2490790403538276,0.6975,158.1503305999795,2,5543,30
gair-ransac,3,1088549469,0.2,0.03134621847144933,0.013846718039341361,0.017499500432107976,0.2310775615588628,0.7515625,161.90529289998813,6,5720,56
gair-ransac,4,1376397831,0.2,0.04307405037503027,0.015968205457396235,0.02710584491763404,0.221607463473749,0.7094791666666667,163.29402570001548,5,5335,63
gc-ransac,1,2030584322,0.2,0.09593337532532513,0.02645702470347344,0.06947635062185169,0.27035971843344414,0.6895833333333333,172.85868359997403,2,5509,33
gair-ransac,2,377315876,0.2,0.033930907887507425,0.014223387770226843,0.01970752011728058,0.2595084936890895,0.7680208333333334,180.6395235999953,6,5872,56
gc-ransac,0,6289970,0.2,0.07116540127369746,0.033606681149316274,0.03755872012438118,0.24954154478991444,0.5944791666666667,185.0777817000053,1,4311,38
gc-ransac,3,1088549469,0.2,0.09429225605726627,0.019045243092736794,0.07524701296452947,0.3610283492649561,0.8126041666666667,186.24541569995927,3,6810,36
gair-ransac,0,6289970,0.2,0.05293683127279879,0.023776903241356832,0.02915992803144196,0.24707965670782053,0.6439583333333333,192.7710474000196,4,4685,64
