algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,926762037,0.4,0.18135599551041454,0.010800448667868388,0.17055554684254615,0.5044237309152674,0.6920618007458711,35.46565510000801,5,1209,0
vanilla,2,1709102636,0.4,0.19034386583074106,0.011990547434784237,0.17835331839595683,0.5394972925562441,0.7176345231752796,37.42481160000898,5,1236,0
vanilla,1,1268346580,0.4,0.18047007870172505,0.013395854295434197,0.16707422440629086,0.3949815490879652,0.7128396377197656,43.81628510000883,5,1241,0
vanilla,4,881593514,0.4,0.1870616419550991,0.013772968718734737,0.17328867323636438,0.4324513859492371,0.7432072456046883,47.04693239997141,4,1255,0
vanilla,3,1240280448,0.4,0.163050871988098,0.012502881840443434,0.15054799014765458,0.38838979747952074,0.7032498668087374,47.58870429999661,5,1219,0
lo-ransac,0,926762037,0.4,0.1688322108368392,0.011055524063299998,0.1577766867735392,0.4138467788100963,0.6979222163026105,49.705733000009786,5,1208,6
lo-ransac,1,1268346580,0.4,0.15695301056145894,0.010037323121695097,0.14691568743976385,0.4191456556040433,0.7091102823654768,51.307106699969154,5,1227,6
lo-ransac,2,1709102636,0.4,0.19728137370935803,0.011579669796081096,0.18570170391327692,0.5016755050772796,0.7330847096430474,58.162136899947654,4,1252,6
lo-ransac,4,881593514,0.4,0.16529401621122375,0.012286806524156408,0.15300720968706735,0.41090907421390666,0.7373468300479489,62.49849309999263,4,1265,8
lo-ransac,3,1240280448,0.4,0.1872729437977396,0.011212398650469479,0.17606054514727013,0.6829817599263638,0.7181672882258924,68.14783219998935,6,1240,10
gc-ransac,4,881593514,0.4,0.10063637817460595,0.020835098442562056,0.0798012797320439,0.21977552617176557,0.7032498668087374,196.57186349999392,1,948,27
gc-ransac,0,926762037,0.4,0.10473763815557142,0.01761621289075668,0.08712142526481474,0.26131812332299076,0.7309536494405967,209.03460269997595,1,984,26
gc-ransac,3,1240280448,0.4,0.10225254159227334,0.017708237269226823,0.08454430432304652,0.2232118947858671,0.7128396377197656,271.9466575999977,1,958,36
gc-ransac,2,1709102636,0.4,0.11207250151327373,0.018011686704331065,0.09406081480894267,0.2710959843252263,0.7533297815663292,300.6510832000058,1,1025,36
gair-ransac,3,1240280448,0.4,0.042675030659384744,0.005037824766697865,0.037637205892686876,0.16650274043782945,0.9344698987746404,314.7884808999952,4,1312,60
gc-ransac,1,1268346580,0.4,0.1020335796877026,0.017943103544387377,0.08409047614331522,0.20716580573998647,0.7208311134789558,315.49088209995534,1,980,37
gair-ransac,2,1709102636,0.4,0.04162884598176277,0.006433223815889733,0.03519562216587304,0.16363388493987097,0.943526904635056,325.24843999999575,3,1297,45
gair-ransac,4,881593514,0.4,0.04547617117401367,0.0070188500910824845,0.038457321082931185,0.1751706798670434,0.9381992541289291,370.60400449996814,4,1306,40
gair-ransac,1,1268346580,0.4,0.04436002370000223,0.005533316621789628,0.0388267070782126,0.18902417557533754,0.9392647842301545,405.30409409996355,4,1310,64
gair-ransac,0,926762037,0.4,0.046409708927496025,0.006880037158365731,0.039529671769130297,0.1736468990430207,0.9280767181672882,442.49263290001545,3,1282,50
