algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,2088981716,0.2,60.0,0.09063330781333753,0.06493691116442128,0.025696396648916257,0.545255029025399,0.6842105263157895,60.09687160002068,3,356,14
lo-ransac,0,2088981716,0.2,60.0,0.20276253347341378,0.021229567504104496,0.1815329659693093,0.8215291077948601,0.7850877192982456,60.06931910000276,5,485,7
vanilla,0,2088981716,0.2,60.0,0.2142566060067373,0.018939521422480374,0.19531708458425692,0.6621948140477943,0.8011695906432749,60.037757199956104,7,520,0
gair-ransac,1,1350635610,0.2,60.0,0.12860121301842617,0.10585065560078631,0.022750557417639854,0.5512279365263086,0.5789473684210527,60.037224199972115,2,283,16
lo-ransac,1,1350635610,0.2,60.0,0.1925026493625216,0.020502242814935956,0.17200040654758564,0.6538570702230294,0.8084795321637427,60.02595689997543,6,509,10
vanilla,1,1350635610,0.2,60.0,0.19497185136945241,0.018799813212992268,0.17617203815646015,0.7567920782649402,0.8260233918128655,60.03956449998077,7,529,0
gair-ransac,2,551331639,0.2,60.0,0.12723326097579996,0.10408439816687252,0.023148862808927445,0.5495925574061737,0.5862573099415205,60.21986549999565,2,288,17
lo-ransac,2,551331639,0.2,60.0,0.2090403256667954,0.01802471001479195,0.19101561565200345,0.9833177549531611,0.8304093567251462,60.797911199973896,6,531,9
vanilla,2,551331639,0.2,60.0,0.19369869179532745,0.017656793685884707,0.17604189810944273,0.7928937580105889,0.8406432748538012,60.01756369997747,7,538,0
gair-ransac,3,2072799182,0.2,60.0,0.13093893498873527,0.10741336318431553,0.02352557180441973,0.5636409126463802,0.5730994152046783,60.012596099986695,2,279,17
lo-ransac,3,2072799182,0.2,60.0,0.2026453508911545,0.022724636011315743,0.17992071487983877,0.7917539020519805,0.7602339181286549,60.26667339995038,5,472,9
vanilla,3,2072799182,0.2,60.0,0.20828600310131862,0.01846268180549213,0.1898233212958265,0.9784729521659152,0.827485380116959,60.22341219999362,7,527,0
gair-ransac,4,890138806,0.2,60.0,0.12675224909631896,0.10347320577230477,0.023279043324014183,0.5434296673220431,0.5818713450292398,60.01639899995644,2,285,12
lo-ransac,4,890138806,0.2,60.0,0.1789170853154459,0.01877922559154965,0.16013785972389624,0.6252397890734366,0.7967836257309941,60.12270810001064,6,510,9
vanilla,4,890138806,0.2,60.0,0.23876297972590863,0.019245028735967173,0.21951795098994145,0.8424182424524265,0.7997076023391813,60.18840280000586,7,522,0
