algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,4,1831287948,0.1,0.12200393045641707,0.01792235545181625,0.10408157500460082,0.49166575613441477,0.7926634768740032,24.100961399963126,3,465,5
vanilla,3,1793812877,0.1,0.1631878457035801,0.017682228351664674,0.14550561735191544,0.5561844855918485,0.7783094098883573,26.57726220000768,4,461,0
vanilla,4,1831287948,0.1,0.13929762521502628,0.017176831149380376,0.1221207940656459,0.5776817626904767,0.748006379585327,27.04667289997451,4,446,0
vanilla,2,1334449673,0.1,0.12420522913871967,0.016447878142028582,0.10775735099669109,0.458237388877374,0.7926634768740032,29.591657000011764,4,468,0
vanilla,1,1285212770,0.1,0.14559628311003045,0.019169505614513926,0.12642677749551653,0.4367303399988538,0.7416267942583732,30.344308600004297,4,443,0
lo-ransac,1,1285212770,0.1,0.15936248761216387,0.018470758775286734,0.14089172883687714,0.5320334102661399,0.7719298245614035,34.98517170001287,4,465,7
vanilla,0,115823090,0.1,0.17179228581827338,0.017256364128649997,0.15453592168962338,0.6451360687875478,0.7910685805422647,35.414466299989726,5,473,0
lo-ransac,3,1793812877,0.1,0.1323383879519071,0.016509382848489053,0.11582900510341805,0.4190143928145625,0.8118022328548644,39.43196050002007,4,484,4
lo-ransac,2,1334449673,0.1,0.13184139322443778,0.016600708451881566,0.1152406847725562,0.5337070685521447,0.7990430622009569,40.77664440002991,4,476,7
lo-ransac,0,115823090,0.1,0.1564582130337403,0.016875843235296187,0.1395823697984441,0.5810528900613602,0.8006379585326954,42.137194900016766,4,474,5
gair-ransac,3,1793812877,0.1,0.0733401982957155,0.0524885471984402,0.020851651097275298,0.4288601887307611,0.6953748006379585,93.19586989999516,3,379,50
gair-ransac,0,115823090,0.1,0.0708761380146956,0.04991841671918071,0.020957721295514892,0.41588448784874804,0.7049441786283892,97.92881960002705,3,385,43
gair-ransac,1,1285212770,0.1,0.0708788298256827,0.04975915764370263,0.02111967218198006,0.41770051426934424,0.6985645933014354,111.46212670003297,3,381,53
gair-ransac,2,1334449673,0.1,0.07777613798516797,0.049198586448023794,0.028577551537144183,0.4378218350294611,0.7145135566188198,121.8903148000245,4,392,46
gair-ransac,4,1831287948,0.1,0.07889039411934923,0.050979166985809746,0.027911227133539482,0.4158413827299866,0.6858054226475279,124.0460344000021,4,373,38
