algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,1195565397,0.3,120.0,0.143107932099739,0.10861684585537391,0.03449108624436507,0.5784638688569399,0.46951923076923074,120.23171879997244,4,2520,26
gc-ransac,1,301950703,0.3,120.0,0.10585439766699718,0.05253282315513347,0.053321574511863715,0.30389697022268447,0.5423076923076923,120.59515609999653,1,3495,17
lo-ransac,0,1195565397,0.3,120.0,0.1800749785073416,0.017082715329201036,0.16299226317814058,0.5734773882687307,0.7328846153846154,120.56081769999582,10,6883,14
vanilla,1,301950703,0.3,120.0,0.15598811634016105,0.017437166125950886,0.13855095021421016,0.5774727639838813,0.7227884615384615,120.7291833999916,10,6666,0
vanilla,0,1195565397,0.3,120.0,0.17585678768229085,0.017508060375932225,0.15834872730635863,0.7019313743137412,0.7045192307692307,120.81877210002858,10,6566,0
gair-ransac,1,301950703,0.3,120.0,0.09073254237514501,0.055035711966407705,0.03569683040873731,0.5743571985523648,0.6181730769230769,121.76143839996075,7,4098,28
gc-ransac,0,1195565397,0.3,120.0,0.12589300913775073,0.042361598562798336,0.08353141057495239,0.328454135717405,0.6373076923076924,124.61566630000016,2,4728,16
lo-ransac,1,301950703,0.3,120.0,0.15462891475775858,0.01633742594174908,0.1382914888160095,0.7262924657189487,0.7219230769230769,125.70363429997815,10,6769,15
