algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,2087910869,0.35,0.1721245413735377,0.010094088375133167,0.16203045299840452,0.5076850460457121,0.7121546961325966,16.983217300032265,5,1208,0
vanilla,3,906437584,0.35,0.18263103647958678,0.011448991857555523,0.17118204462203127,0.5132273202867661,0.7342541436464088,17.046810500032734,5,1239,0
vanilla,2,596588266,0.35,0.19357586906930146,0.011354676642476915,0.18222119242682455,0.5024326938776257,0.7303867403314918,18.36034740001196,4,1210,0
vanilla,4,183499580,0.35,0.17505366166436082,0.011301230888262266,0.16375243077609855,0.5486104337826191,0.7419889502762431,19.587411500047892,4,1235,0
lo-ransac,1,2087910869,0.35,0.1689796117242529,0.012961199035857273,0.15601841268839564,0.44034508403219796,0.7602209944751381,23.136772400001064,4,1267,4
lo-ransac,0,1014630350,0.35,0.1526324754221055,0.011502843502972768,0.14112963191913275,0.34571901532590377,0.7226519337016575,25.34389999997802,4,1220,7
lo-ransac,3,906437584,0.35,0.16728229932137126,0.010369147849908712,0.15691315147146254,0.45952523971556974,0.7281767955801105,25.251907800033223,5,1228,9
lo-ransac,2,596588266,0.35,0.1737005591566616,0.011028735625339306,0.16267182353132228,0.3967703517217684,0.7403314917127072,26.26773190003587,5,1252,8
vanilla,0,1014630350,0.35,0.173540608272184,0.010817001865074205,0.1627236064071098,0.4862022334784633,0.7370165745856354,27.66749019996496,5,1227,0
lo-ransac,4,183499580,0.35,0.1502045894893646,0.010195534417438215,0.14000905507192637,0.44365025907226474,0.7486187845303868,35.44288919999963,5,1262,8
gair-ransac,2,596588266,0.35,0.04195079628603614,0.006441105082194138,0.035509691203842,0.15646590022075815,0.9480662983425414,111.83164179994492,3,1300,32
gc-ransac,2,596588266,0.35,0.10289810309796239,0.02081224640332135,0.08208585669464104,0.2195056165701971,0.7138121546961326,113.03075630002422,1,948,28
gc-ransac,1,2087910869,0.35,0.10258425835869385,0.01800044034067565,0.0845838180180182,0.20756937318243218,0.7237569060773481,117.41733340005158,1,985,31
gc-ransac,4,183499580,0.35,0.10476304966686883,0.01794939449603936,0.08681365517082948,0.21610358171197364,0.7276243093922652,122.19865909998771,1,998,29
gc-ransac,3,906437584,0.35,0.101904771619373,0.018041891627162625,0.08386287999221037,0.2125130858119355,0.7397790055248619,144.88339689996792,1,1020,30
gc-ransac,0,1014630350,0.35,0.09992568346737125,0.014159405036805397,0.08576627843056586,0.2223651676652704,0.7806629834254144,148.96527960000094,2,1196,28
gair-ransac,0,1014630350,0.35,0.04027482759429181,0.006420402362224884,0.03385442523206693,0.1542669465923698,0.9535911602209944,183.7832652000361,3,1300,61
gair-ransac,1,2087910869,0.35,0.043510007458911745,0.0064621427922773155,0.03704786466663443,0.17820449417777684,0.9314917127071823,191.0238190999953,4,1294,48
gair-ransac,4,183499580,0.35,0.04718695521315061,0.005142393021109987,0.04204456219204062,0.1639455215956237,0.9486187845303867,202.88204690004932,4,1313,57
gair-ransac,3,906437584,0.35,0.19908465495823038,0.18601004894163453,0.013074606016595857,0.8442998793436212,0.7342541436464088,208.27998849999858,1,868,74
