algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,2,377315876,0.35,0.1392548745780696,0.01322218664273662,0.12603268793533298,0.6584714806846065,0.6987037037037037,45.50353320001159,10,6889,0
vanilla,0,6289970,0.35,0.15258776918812586,0.013591721240178732,0.13899604794794712,0.699633479161028,0.7114814814814815,52.50920639996184,10,6977,0
vanilla,4,1376397831,0.35,0.1466541333202111,0.014360341848673262,0.13229379147153783,0.5055809739872982,0.7045370370370371,52.339497499982826,10,6935,0
vanilla,1,2030584322,0.35,0.14130404133475463,0.013894290047178766,0.12740975128757587,0.4779276077464123,0.6932407407407407,55.74928330001421,10,6791,0
vanilla,3,1088549469,0.35,0.1397210210160818,0.01324577986289544,0.12647524115318637,0.5203523053264417,0.695,56.01400140003534,10,6834,0
lo-ransac,0,6289970,0.35,0.14883054986747932,0.013555082426364901,0.1352754674411144,0.5918827726789299,0.7027777777777777,76.8438659000094,10,6948,15
lo-ransac,3,1088549469,0.35,0.14949753964002255,0.013796815177882475,0.13570072446214007,0.8101886935107674,0.6893518518518519,80.76080779999029,10,6849,12
lo-ransac,2,377315876,0.35,0.16023118687026197,0.01315023579626746,0.14708095107399452,0.6450809746672713,0.7017592592592593,86.702167200041,10,6971,16
lo-ransac,1,2030584322,0.35,0.14478506701689164,0.01294745552607803,0.1318376114908136,0.5366334485380861,0.7002777777777778,91.09584940003697,10,6927,19
lo-ransac,4,1376397831,0.35,0.14641179771129698,0.013084330993057676,0.1333274667182393,0.5041159122699531,0.6928703703703704,92.30125590000534,10,6897,14
gc-ransac,0,6289970,0.35,0.08276238168570778,0.019711863017195227,0.06305051866851255,0.24314613871532187,0.7632407407407408,143.7351600000402,3,6600,29
gc-ransac,4,1376397831,0.35,0.10717535059364217,0.021671519080714973,0.08550383151292719,0.30738150412990256,0.7378703703703704,169.66878649999853,3,6330,32
gc-ransac,3,1088549469,0.35,0.0951550105007453,0.01630298955020183,0.07885202095054347,0.3249344561181128,0.7921296296296296,172.336591600033,4,7077,31
gc-ransac,2,377315876,0.35,0.09832849327177363,0.017471270327701488,0.08085722294407215,0.33517281698404017,0.7866666666666666,185.4241980999941,4,7140,30
gair-ransac,0,6289970,0.35,0.03718564474233348,0.014654689260462622,0.02253095548187086,0.22468798312103733,0.7429629629629629,188.94665620004525,7,5415,60
gc-ransac,1,2030584322,0.35,0.08946211629643945,0.018070702114018636,0.07139141418242081,0.28775620758332365,0.7463888888888889,189.38903890002985,3,6561,31
gair-ransac,3,1088549469,0.35,0.03503390614266517,0.014460383658331402,0.020573522484333764,0.27034831141505106,0.7887037037037037,203.69580669997958,6,5905,70
gair-ransac,1,2030584322,0.35,0.044118477661149784,0.015452486541351984,0.0286659911197978,0.22120677165007838,0.7520370370370371,204.86334480001824,6,5588,69
gair-ransac,4,1376397831,0.35,0.03655309967512632,0.015182195586556065,0.021370904088570255,0.22177120722327587,0.727037037037037,212.40191940002842,5,5286,62
gair-ransac,2,377315876,0.35,0.052060497359369795,0.018373464091862437,0.03368703326750736,0.3258030206775214,0.7200925925925926,213.80266509996727,6,5201,70
