algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,1994805340,0.35,0.04353712319375896,0.014891172064409602,0.028645951129349357,0.05791634940589125,0.9303703703703704,5.598829600028694,1,500,0
gair-ransac,4,1801034346,0.35,0.04110467880682087,0.013324717221894959,0.027779961584925916,0.055970550655869186,0.9718518518518519,5.899794300028589,1,500,6
vanilla,2,1891780287,0.35,0.04542771585992285,0.016136898000122146,0.029290817859800703,0.05927232126701641,0.9318518518518518,6.220597799983807,1,500,0
gair-ransac,3,674349149,0.35,0.03948952524413282,0.012164063375786323,0.0273254618683465,0.05524124118374135,0.9718518518518519,6.095467800041661,1,500,7
lo-ransac,2,1891780287,0.35,0.04605854879819263,0.016538316984979946,0.029520231813212686,0.058202696720817515,0.9259259259259259,6.296531300002243,1,499,2
vanilla,3,674349149,0.35,0.04394487965027168,0.015216878382653442,0.02872800126761824,0.057540841628416314,0.917037037037037,6.540241300011985,1,490,0
gair-ransac,2,1891780287,0.35,0.03897287268030321,0.011977338328115863,0.026995534352187343,0.05497854807541869,0.9718518518518519,8.26544930000091,1,500,7
vanilla,4,1801034346,0.35,0.07503346021166225,0.015499448017304485,0.05953401219435776,0.25938389185178,0.8859259259259259,8.475183899980038,2,499,0
vanilla,1,391279252,0.35,0.07703666846701974,0.01584533307141957,0.06119133539560018,0.28669192575847763,0.8725925925925926,8.982357700006105,2,492,0
gair-ransac,0,1994805340,0.35,0.03937368834355152,0.012119514569028177,0.02725417377452334,0.055859991402700336,0.9718518518518519,9.725812799995765,1,500,8
lo-ransac,0,1994805340,0.35,0.08913721763540966,0.015495522005707195,0.07364169562970246,0.3606410762410513,0.8770370370370371,9.878501099999994,2,499,2
gair-ransac,1,391279252,0.35,0.03892955737482137,0.011987053076236666,0.026942504298584708,0.05547832333947411,0.9718518518518519,10.209500600001775,1,500,8
lo-ransac,4,1801034346,0.35,0.08014548982651556,0.014969141815579257,0.0651763480109363,0.3506780981738394,0.8770370370370371,11.055167999991681,2,500,2
lo-ransac,1,391279252,0.35,0.07803315885102209,0.015465275590463737,0.06256788326055836,0.3024238892231521,0.8755555555555555,11.827571400033776,2,500,3
lo-ransac,3,674349149,0.35,0.091369525490648,0.01478382711970228,0.07658569837094573,0.36972330316836616,0.8814814814814815,14.691601800033823,2,500,2
gc-ransac,4,1801034346,0.35,0.04561197532706071,0.016194059845002898,0.029417915482057813,0.05749443111949098,0.9274074074074075,104.68809640000109,1,500,23
gc-ransac,2,1891780287,0.35,0.04464810260762911,0.015763674632007316,0.028884427975621792,0.05525819154327922,0.9303703703703704,107.68149429996265,1,500,26
gc-ransac,1,391279252,0.35,0.04547752990481213,0.016112210407942727,0.029365319496869408,0.05507007341132251,0.9288888888888889,108.31071150000207,1,500,25
gc-ransac,3,674349149,0.35,0.042851663637146806,0.01442755323848556,0.028424110398661242,0.05699327509981,0.9303703703703704,112.30408149998402,1,500,24
gc-ransac,0,1994805340,0.35,0.04519935851683371,0.01594393178363254,0.029255426733201167,0.05964308277794398,0.9318518518518518,145.61510819999967,1,500,30
