algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,2087910869,0.1,0.19946681254326296,0.011697995381274163,0.1877688171619888,0.5450728546616271,0.8596610169491525,13.51709880004637,4,1245,0
vanilla,0,1014630350,0.1,0.15567407519400817,0.01084289945733305,0.14483117573667512,0.4475669976435716,0.871864406779661,16.61022089998005,4,1251,0
vanilla,3,906437584,0.1,0.17167386943229035,0.011999970978885928,0.15967389845340443,0.4512748251278777,0.8684745762711864,16.79286330001196,4,1251,0
vanilla,2,596588266,0.1,0.16325612289084054,0.011001127020722406,0.15225499587011815,0.43402165757814104,0.8508474576271187,17.850997900008224,4,1221,0
vanilla,4,183499580,0.1,0.1916512241666659,0.014576424515777562,0.17707479965088835,0.49066149486167854,0.8786440677966102,25.051865899993572,3,1270,0
lo-ransac,0,1014630350,0.1,0.14795133123685328,0.011709763019083313,0.13624156821776998,0.3445108462549408,0.8847457627118644,28.912707199982833,3,1265,3
lo-ransac,3,906437584,0.1,0.15689804071196864,0.010778829933359432,0.1461192107786092,0.5702549563336623,0.8786440677966102,29.893639200017788,4,1259,8
lo-ransac,2,596588266,0.1,0.16592579873734964,0.011703190921947989,0.15422260781540165,0.4868934751826487,0.8630508474576272,33.88081659999443,4,1250,5
lo-ransac,1,2087910869,0.1,0.16720303961635677,0.010896345537306501,0.15630669407905026,0.40102080471166945,0.8854237288135594,35.57395450002514,4,1286,6
lo-ransac,4,183499580,0.1,0.14424608338175526,0.012269659552080252,0.131976423829675,0.3519114108496509,0.8833898305084745,42.307000100030564,4,1285,6
gair-ransac,0,1014630350,0.1,0.1994580049618312,0.1837715117603081,0.015686493201523096,0.8385809659042004,0.6779661016949152,55.05944919999456,1,870,19
gair-ransac,3,906437584,0.1,0.038976486673189634,0.006443198656171768,0.03253328801701787,0.15982078822384915,0.9593220338983051,85.48490989999846,3,1294,26
gc-ransac,4,183499580,0.1,0.06658320579069775,0.012326405279804933,0.054256800510892815,0.22760248289131485,0.911864406779661,87.0171401000116,2,1259,28
gc-ransac,1,2087910869,0.1,0.2028605554372473,0.17676262746039087,0.02609792797685641,0.8201191858458493,0.679322033898305,103.59487630001968,1,881,28
gc-ransac,3,906437584,0.1,0.06256819507867313,0.010204254875952796,0.05236394020272033,0.19524337168299177,0.9132203389830509,110.6767894999939,2,1261,32
gc-ransac,2,596588266,0.1,0.06350680599220054,0.013128107606889806,0.05037869838531074,0.1884204056911641,0.9111864406779661,112.3611363999662,2,1255,28
gair-ransac,2,596588266,0.1,0.05446595817188744,0.030882605348611,0.023583352823276435,0.2394053429978699,0.7952542372881356,115.0706574000069,2,1044,40
gc-ransac,0,1014630350,0.1,0.06149341837793015,0.01153937993782835,0.049954038440101795,0.17529901704535977,0.9138983050847458,119.87332769995555,2,1265,32
gair-ransac,1,2087910869,0.1,0.05374908677607013,0.028007541010456827,0.025741545765613306,0.2482823883571176,0.7905084745762712,123.55329499999061,2,1035,44
gair-ransac,4,183499580,0.1,0.19927064464030964,0.1840139323032516,0.015256712337058024,0.8388217064458534,0.6779661016949152,175.56180150003638,1,870,65
