algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,0,1994545983,0.1,60.0,0.06700347462230195,0.01576097424233461,0.051242500379967346,0.22424332451038986,0.9545454545454546,60.14890170004219,4,500,14
vanilla,0,1994545983,0.1,60.0,0.06761400364564212,0.01432076591974905,0.05329323772589306,0.2065566345910048,0.9509090909090909,60.07685239997227,4,500,0
lo-ransac,1,1538468048,0.1,60.0,0.07991627759027686,0.016888759265900617,0.06302751832437625,0.3110906325614395,0.9490909090909091,60.0215223999694,3,500,9
vanilla,1,1538468048,0.1,60.0,0.058672651908236936,0.016687592636426166,0.041985059271810767,0.12779120392218507,0.9672727272727273,60.15847660007421,2,500,0
lo-ransac,2,1067321949,0.1,60.0,0.060300263032103535,0.015710541087847633,0.0445897219442559,0.10656326933551263,0.9581818181818181,60.11773179995362,3,499,10
vanilla,2,1067321949,0.1,60.0,0.07297943274776171,0.015847231471158917,0.0571322012766028,0.22887943855832976,0.9472727272727273,60.05032829998527,3,496,0
lo-ransac,3,644854472,0.1,60.0,0.07845143001079338,0.01671103756999058,0.061740392440802795,0.31901367819864107,0.9545454545454546,60.13347700005397,3,500,11
vanilla,3,644854472,0.1,60.0,0.06997381755803143,0.015008377856610364,0.054965439701421065,0.19258435648738564,0.9472727272727273,60.33568649995141,4,498,0
lo-ransac,4,234592516,0.1,60.0,0.08099701802148962,0.015997510810936227,0.06499950721055339,0.30799631285023027,0.9545454545454546,60.260972999967635,3,499,14
vanilla,4,234592516,0.1,60.0,0.07718608030912646,0.015252320262759834,0.06193376004636664,0.3045966981483263,0.9363636363636364,60.249023900018074,4,495,0
