algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,208639992,0.4,0.07024304677739329,0.015397259387148688,0.05484578739024461,0.2620874032072025,0.8685714285714285,17.508971799979918,2,500,0
vanilla,3,968569932,0.4,0.07236358161735547,0.015071070932580071,0.057292510684775394,0.2841111163430397,0.8628571428571429,17.26514259999385,2,500,0
gair-ransac,2,1496328052,0.4,0.04479673727184372,0.01573633030237364,0.02906040696947008,0.05829442079006488,0.9671428571428572,17.745142000028864,1,500,6
lo-ransac,2,1496328052,0.4,0.09394914943724746,0.015492844487374757,0.0784563049498727,0.3665529059314998,0.8742857142857143,19.289997699961532,2,500,2
lo-ransac,3,968569932,0.4,0.07507468399231808,0.015299078245920977,0.059775605746397106,0.31047711646753523,0.87,19.541843999992125,2,500,2
gair-ransac,0,208639992,0.4,0.04587251442583967,0.016469436383317385,0.029403078042522287,0.06027393772209336,0.9642857142857143,20.98875230003614,1,500,7
vanilla,2,1496328052,0.4,0.09571061890508206,0.014972631745094674,0.08073798715998738,0.4436460776636692,0.8357142857142857,20.76803460001247,3,500,0
vanilla,1,1413300560,0.4,0.0829449959480762,0.015476619775647966,0.06746837617242822,0.32453004662255025,0.8685714285714285,21.02263339998899,2,500,0
lo-ransac,1,1413300560,0.4,0.07152133772138991,0.014968302372381207,0.056553035349008705,0.26298483255168725,0.8614285714285714,22.01050460000988,2,500,3
lo-ransac,4,175758572,0.4,0.08924397262023047,0.015485158381544564,0.07375881423868591,0.40165652652344586,0.8657142857142858,22.590043500007596,2,500,2
gair-ransac,3,968569932,0.4,0.044519824029445695,0.015535282715347452,0.028984541314098243,0.05682565448341244,0.9657142857142857,23.051015099976212,1,500,10
gair-ransac,1,1413300560,0.4,0.046058610087226004,0.01640786792982094,0.02965074215740507,0.05969681598595986,0.9657142857142857,24.541138800035696,1,500,8
lo-ransac,0,208639992,0.4,0.06676566030374116,0.015459810185124798,0.05130585011861636,0.24438147774942295,0.8614285714285714,25.176106999977492,2,500,3
vanilla,4,175758572,0.4,0.07552777378239006,0.016176272905488367,0.0593515008769017,0.2613951227824277,0.8585714285714285,25.42750160000287,2,489,0
gair-ransac,4,175758572,0.4,0.04479673727184372,0.01573633030237364,0.02906040696947008,0.05829442079006488,0.9671428571428572,33.84252980002202,1,500,7
gc-ransac,1,1413300560,0.4,0.044988855789963936,0.015972594338241917,0.029016261451722015,0.055955923749708134,0.9285714285714286,205.36233979999088,1,500,26
gc-ransac,0,208639992,0.4,0.0451287538750577,0.016089449872770688,0.029039304002287016,0.05745689659112446,0.9285714285714286,244.38206410000566,1,500,26
gc-ransac,3,968569932,0.4,0.045035076569466634,0.015834528848529126,0.029200547720937508,0.05600893125179838,0.9314285714285714,248.0652036999818,1,500,25
gc-ransac,4,175758572,0.4,0.04485928221122294,0.015660858604735223,0.029198423606487722,0.056541991904901646,0.93,254.5943041999708,1,500,30
gc-ransac,2,1496328052,0.4,0.0452202181888049,0.015934543606425475,0.029285674582379427,0.05762572130720364,0.93,272.16293330001645,1,500,32
