algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,2087910869,0.15,0.17218662551562092,0.012216523377313757,0.15997010213830715,0.4110043843168104,0.8203631647211413,16.92556310002692,4,1219,0
vanilla,0,1014630350,0.15,0.18398139123278257,0.011708260809862437,0.17227313042292014,0.6807106152943967,0.830739299610895,19.316138900001533,4,1234,0
vanilla,2,596588266,0.15,0.1792926619031082,0.011432094735741955,0.16786056716736625,0.5170675819594548,0.8287937743190662,20.598815399978776,4,1242,0
vanilla,4,183499580,0.15,0.15074290009753272,0.011268347959403515,0.1394745521381292,0.3959835961329148,0.8294422827496758,21.60198289999971,4,1234,0
vanilla,3,906437584,0.15,0.17538992460247207,0.010529062988740432,0.16486086161373165,0.6260532122252342,0.8151750972762646,21.761407700018026,4,1210,0
lo-ransac,3,906437584,0.15,0.16886215454700323,0.011284813563300624,0.1575773409837026,0.6086344476309646,0.8359273670557718,30.66776340000797,4,1242,7
lo-ransac,2,596588266,0.15,0.13739658892587614,0.010553744737598084,0.12684284418827804,0.34969370517585435,0.8404669260700389,31.36635159997968,4,1261,7
lo-ransac,4,183499580,0.15,0.16506151685489925,0.012041378467793436,0.15302013838710582,0.42572984159009924,0.8378728923476005,32.476406200032216,4,1251,6
lo-ransac,0,1014630350,0.15,0.13872653106684685,0.011463983467670058,0.1272625475991768,0.4212722635335281,0.8249027237354085,38.95561939995969,4,1232,6
lo-ransac,1,2087910869,0.15,0.16222609353755324,0.01258325283776222,0.14964284069979103,0.43595153812476717,0.8411154345006485,47.43028329999652,4,1248,7
gair-ransac,1,2087910869,0.15,0.04427630455244554,0.006736404674484421,0.03753989987796112,0.16424228042798253,0.9481193255512321,98.49607930000639,3,1294,26
gc-ransac,2,596588266,0.15,0.08306619947845814,0.01255412539138904,0.0705120740870691,0.35694745531987,0.8702983138780804,119.06293340004049,2,1229,28
gair-ransac,0,1014630350,0.15,0.04245317873077792,0.01435374381410093,0.028099434916676987,0.23580736865669494,0.8463035019455253,137.770560999983,3,1115,45
gc-ransac,4,183499580,0.15,0.11413637484959409,0.01816002511787092,0.09597634973172317,0.2828807345455804,0.6984435797665369,161.3163640999701,1,944,31
gair-ransac,2,596588266,0.15,0.05131464160879533,0.013166819451003906,0.038147822157791424,0.23601840888405765,0.9137483787289234,184.87657089997083,2,1231,28
gair-ransac,4,183499580,0.15,0.05175673670384781,0.01422049882069329,0.03753623788315452,0.238633794539079,0.9124513618677043,194.25822710001376,2,1230,25
gair-ransac,3,906437584,0.15,0.042770843449283676,0.006515407438144431,0.036255436011139244,0.16341377519362915,0.9487678339818417,205.216123399965,3,1292,33
