algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,1989597814,0.05,0.12099046142388835,0.015541679311074244,0.10544878211281411,0.6073590875200543,0.8503571428571428,28.56120809999993,6,6992,0
vanilla,1,2136641604,0.05,0.10173023915615166,0.014777734627384895,0.08695250452876677,0.5517538260501456,0.8196428571428571,29.272294299968053,7,6747,0
vanilla,2,1844294814,0.05,0.08255542366596588,0.014276933069876251,0.06827849059608963,0.3537585472741724,0.8339285714285715,37.55466259998502,7,6834,0
vanilla,3,1122661969,0.05,0.09769925332978062,0.014579430185298,0.08311982314448262,0.6397101923168732,0.8277380952380953,38.654300900001545,8,6806,0
vanilla,0,585666749,0.05,0.08873468957474775,0.014515896442580063,0.0742187931321677,0.3950569805801527,0.8370238095238095,43.522112099977676,8,6900,0
lo-ransac,1,2136641604,0.05,0.09599525007669084,0.014154622231807246,0.08184062784488359,0.4146551690075722,0.8558333333333333,44.53784619999351,7,7049,8
lo-ransac,4,1989597814,0.05,0.09919164635703537,0.013373544608062098,0.08581810174897327,0.6055567024932818,0.8701190476190476,54.82560560002457,7,7172,11
lo-ransac,0,585666749,0.05,0.09725635694841128,0.014944754194370653,0.08231160275404063,0.4964005848724284,0.8702380952380953,57.65808790002484,7,7175,9
lo-ransac,3,1122661969,0.05,0.08943144247878454,0.014154448874255054,0.07527699360452948,0.3195794730270823,0.8580952380952381,62.98773809999693,7,7069,12
lo-ransac,2,1844294814,0.05,0.10365665093088189,0.014905940268180727,0.08875071066270117,0.404757994970051,0.8786904761904762,66.93550919997506,7,7257,11
gair-ransac,0,585666749,0.05,0.05484144335884703,0.02201105257629713,0.0328303907825499,0.17051108497340312,0.7786904761904762,84.053181700001,2,6179,43
gc-ransac,1,2136641604,0.05,0.0780671268934578,0.025302233037457666,0.052764893856000125,0.2306300805644344,0.7375,155.9440426999936,2,5916,34
gair-ransac,2,1844294814,0.05,0.05126697513711199,0.012023845788960203,0.03924312934815179,0.23587014910067722,0.9823809523809524,168.72161059995415,5,7909,39
gc-ransac,2,1844294814,0.05,0.061347252277857305,0.02824899558001223,0.03309825669784507,0.18566662810274895,0.6814285714285714,174.2890929999994,2,5425,30
gair-ransac,1,2136641604,0.05,0.05213543124482199,0.021521103117866067,0.030614328126955928,0.16859398107904366,0.7805952380952381,177.24391919997288,2,6194,80
gair-ransac,3,1122661969,0.05,0.04797636628308784,0.012429196656262846,0.03554716962682499,0.26705806724442793,0.98,183.9500172000262,4,7891,56
gair-ransac,4,1989597814,0.05,0.05152546335116691,0.021614389634921537,0.029911073716245375,0.1652236109387429,0.7804761904761904,186.68649319995893,2,6193,65
gc-ransac,4,1989597814,0.05,0.06348554815471488,0.028210216632661038,0.035275331522053845,0.17666145246485054,0.6836904761904762,193.8867904000217,2,5451,35
gc-ransac,3,1122661969,0.05,0.06782347543983004,0.017991818364830752,0.04983165707499929,0.19509389112023331,0.8658333333333333,195.4166311000008,3,7029,42
gc-ransac,0,585666749,0.05,0.07027661267495916,0.03299813356632902,0.037278479108630136,0.209640770496647,0.715,234.9056870000204,2,5716,43
