algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,281131297,0.2,0.036315171032501994,0.012267252282866941,0.024047918749635053,0.05544770916646634,0.9783333333333334,6.420722000009846,1,498,0
vanilla,4,1080026019,0.2,0.03643772253573711,0.012320056043623212,0.024117666492113898,0.05475880326745861,0.9816666666666667,8.6466333999997,1,500,0
vanilla,1,676917316,0.2,0.03647322457676741,0.012213444268957919,0.024259780307809488,0.052031603344794154,0.9783333333333334,9.069035099993926,1,498,0
lo-ransac,2,316334655,0.2,0.036621729756472376,0.012507990459949426,0.02411373929652295,0.04901141570233408,0.9733333333333334,9.673342099995352,1,497,2
vanilla,3,1641653042,0.2,0.0862308372234442,0.012202600970041869,0.07402823625340232,0.25978609901887084,0.925,10.549044000043068,2,498,0
lo-ransac,4,1080026019,0.2,0.03618972559489601,0.012315633509817969,0.02387409208507804,0.05046466827660501,0.9783333333333334,10.928179399983492,1,498,1
lo-ransac,3,1641653042,0.2,0.08807828053389732,0.012279886383027048,0.07579839415087028,0.25829590360806376,0.9283333333333333,11.131236499990337,2,498,2
gair-ransac,0,281131297,0.2,0.03637921536527662,0.012419359166594611,0.02395985619868201,0.052341960179500796,0.995,11.630304499994963,1,498,5
lo-ransac,1,676917316,0.2,0.09412034897404198,0.012245182211157628,0.08187516676288435,0.35130566726050455,0.925,12.491297100030351,2,498,2
vanilla,2,316334655,0.2,0.11028267047022539,0.012201656254079204,0.09808101421614618,0.42790350050779913,0.9233333333333333,13.081681600015145,2,498,0
gair-ransac,1,676917316,0.2,0.03737873517420381,0.012868474413320211,0.024510260760883598,0.053066040622781266,0.9966666666666667,13.686272299964912,1,499,5
gair-ransac,3,1641653042,0.2,0.03637921536527662,0.012419359166594611,0.02395985619868201,0.052341960179500796,0.995,13.922768599994015,1,498,6
gair-ransac,4,1080026019,0.2,0.03637921536527662,0.012419359166594611,0.02395985619868201,0.052341960179500796,0.995,13.935986299999058,1,498,6
lo-ransac,0,281131297,0.2,0.09571051557087962,0.012344163558602081,0.08336635201227753,0.36318558201236734,0.91,14.877442899974994,2,491,4
gair-ransac,2,316334655,0.2,0.037998552632778675,0.013273184863824951,0.024725367768953725,0.05727686001184891,0.9966666666666667,15.969971499987878,1,499,5
gc-ransac,1,676917316,0.2,0.03673286668511311,0.012561763952589261,0.024171102732523844,0.05435134187989934,0.9766666666666667,94.99996180000016,1,498,25
gc-ransac,3,1641653042,0.2,0.03618972559489601,0.012315633509817969,0.02387409208507804,0.05046466827660501,0.9783333333333334,95.95087409997359,1,498,21
gc-ransac,2,316334655,0.2,0.03618972559489601,0.012315633509817969,0.02387409208507804,0.05046466827660501,0.9783333333333334,99.84429740003543,1,498,27
gc-ransac,4,1080026019,0.2,0.036276160502402593,0.012385611748621086,0.023890548753781507,0.051012447972421215,0.9783333333333334,99.9247439999599,1,498,22
gc-ransac,0,281131297,0.2,0.036546401539277094,0.012418460688054698,0.024127940851222395,0.05096142191631371,0.9816666666666667,113.73764890001621,1,500,24
