algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,2,316334655,0.35,0.09814045979643517,0.01216550858439524,0.08597495121203992,0.3876945943200334,0.9066666666666666,9.186541499977466,2,498,0
vanilla,3,1641653042,0.35,0.15121617423262515,0.012187264738317997,0.13902890949430716,0.6406880192201145,0.8592592592592593,12.858950200024992,3,498,0
lo-ransac,0,281131297,0.35,0.09706975873168192,0.012060559185117274,0.08500919954656463,0.313364732846081,0.8962962962962963,13.992192100035027,2,497,2
vanilla,0,281131297,0.35,0.12048731592320494,0.012947998259429116,0.10753931766377582,0.4241322141553889,0.8311111111111111,14.126971599995159,3,482,0
vanilla,4,1080026019,0.35,0.12225137813008938,0.012136427644889968,0.11011495048519941,0.4760598141936617,0.845925925925926,14.085353199974634,3,496,0
vanilla,1,676917316,0.35,0.12701016557159106,0.011840735043878921,0.11516943052771213,0.5300585935075506,0.8444444444444444,14.678151500003878,3,498,0
gair-ransac,1,676917316,0.35,0.03786770327694526,0.01315091025044575,0.024716793026499515,0.0591105936496546,0.9896296296296296,14.817277699999977,1,497,9
gair-ransac,4,1080026019,0.35,0.03706506122749323,0.012887340877001378,0.024177720350491854,0.048145569087245994,0.9896296296296296,15.311355900019407,1,496,5
lo-ransac,3,1641653042,0.35,0.09423027057231426,0.012269841939666681,0.08196042863264758,0.35050029726212345,0.8948148148148148,16.880926400015596,2,498,4
lo-ransac,2,316334655,0.35,0.11193583965359671,0.012111193133371436,0.09982464652022528,0.4117312981801693,0.8385185185185186,19.44026780000422,3,498,3
gair-ransac,3,1641653042,0.35,0.03619094936982553,0.012108919516626106,0.02408202985319943,0.052891390415210585,0.9955555555555555,20.14363340003183,1,499,7
gair-ransac,0,281131297,0.35,0.03684666102121823,0.012580302843270623,0.02426635817794761,0.053540987345262164,0.9955555555555555,21.07702370005427,1,498,5
lo-ransac,4,1080026019,0.35,0.13074080913976496,0.01207769174337373,0.11866311739639124,0.5168012737853789,0.8429629629629629,26.795251699979417,3,498,5
lo-ransac,1,676917316,0.35,0.11623880656971709,0.012058780981211997,0.1041800255885051,0.4902159157398074,0.8548148148148148,27.793017800024245,3,498,3
gair-ransac,2,316334655,0.35,0.03705957115282567,0.012841659276615874,0.02421791187620979,0.04781927144859712,0.9925925925925926,29.491227099962998,1,498,7
gc-ransac,0,281131297,0.35,0.036583012384805415,0.01260852591272857,0.023974486472076843,0.05486165314253531,0.9644444444444444,79.30084699997678,1,494,24
gc-ransac,2,316334655,0.35,0.03660297481315738,0.012364473978890176,0.0242385008342672,0.05334991123583516,0.9703703703703703,82.56919339997694,1,498,26
gc-ransac,4,1080026019,0.35,0.036699997963201586,0.012584951163874371,0.024115046799327217,0.053743242128156295,0.9688888888888889,90.5369231000077,1,498,28
gc-ransac,1,676917316,0.35,0.03691860188036238,0.01268011286046398,0.024238489019898404,0.057705318431939046,0.9718518518518519,98.40367089997744,1,499,26
gc-ransac,3,1641653042,0.35,0.03646079483498339,0.012263377214524203,0.024197417620459193,0.052076941030875776,0.9718518518518519,112.05875919997925,1,499,28
