algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,1,1161319563,0.2,0.047736739618115316,0.016878627337695774,0.030858112280419542,0.06486386144292729,0.9583333333333334,4.716934600030072,1,498,1
vanilla,0,374103035,0.2,0.047038517178343724,0.016365579053689218,0.030672938124654506,0.062270949714683506,0.9466666666666667,5.120806600025389,1,490,0
lo-ransac,3,21317764,0.2,0.04722963653899516,0.016609318089871736,0.030620318449123423,0.05997132121305021,0.9616666666666667,5.150265700009186,1,499,1
vanilla,1,1161319563,0.2,0.04692345908504322,0.016325202778972935,0.030598256306070284,0.0645054999471507,0.96,5.816758000000846,1,498,0
vanilla,3,21317764,0.2,0.04635989312060271,0.016044883819684885,0.03031500930091782,0.06224141530510882,0.96,5.777347399969585,1,498,0
lo-ransac,0,374103035,0.2,0.0483300032538822,0.017069331905860352,0.03126067134802185,0.06345627569826859,0.9616666666666667,6.37940149998758,1,500,2
vanilla,2,149295286,0.2,0.04706665719713143,0.016341245559343374,0.030725411637788053,0.06043541101431494,0.9466666666666667,6.309472900000401,1,490,0
vanilla,4,1567129109,0.2,0.0462267457954246,0.01597589652889429,0.03025084926653031,0.07038541426880532,0.96,6.455544400028884,1,497,0
lo-ransac,2,149295286,0.2,0.046729376663991684,0.016457980326840198,0.030271396337151483,0.05890255518218366,0.9583333333333334,7.02608339994913,1,498,1
lo-ransac,4,1567129109,0.2,0.047130836902706044,0.01649513143766702,0.030635705465039024,0.06258469192902881,0.9583333333333334,7.0871228000032715,1,497,1
gair-ransac,4,1567129109,0.2,0.047440699405273346,0.016882720868907113,0.030557978536366236,0.06516689590925628,0.9866666666666667,8.718915900040884,1,499,6
gair-ransac,1,1161319563,0.2,0.04816646693947139,0.017084691803669692,0.031081775135801695,0.06540250687566648,0.9833333333333333,10.14175140002044,1,499,7
gair-ransac,3,21317764,0.2,0.04697871778783032,0.01647619086186613,0.03050252692596419,0.06664696213482368,0.9883333333333333,10.888573099975474,1,500,6
gair-ransac,0,374103035,0.2,0.04668695827597688,0.016266420500831335,0.030420537775145542,0.06091108975690649,0.9866666666666667,11.885469400032889,1,499,6
gair-ransac,2,149295286,0.2,0.04845150974188599,0.017105935243672567,0.03134557449821342,0.06368504385441501,0.985,11.796417499950621,1,499,6
gc-ransac,3,21317764,0.2,0.04679482391419164,0.016270195220884708,0.03052462869330693,0.06293284197478555,0.9583333333333334,85.54035540000768,1,498,21
gc-ransac,4,1567129109,0.2,0.04653086154419104,0.0160813886571013,0.03044947288708974,0.06403485017966136,0.96,93.718252199993,1,498,23
gc-ransac,2,149295286,0.2,0.046756721041768104,0.016407020450787003,0.030349700590981098,0.06102649324889914,0.96,97.03683210001327,1,498,25
gc-ransac,0,374103035,0.2,0.04665630969123369,0.016152926377747283,0.030503383313486405,0.06253972530007725,0.9633333333333334,114.42544290004298,1,500,32
gc-ransac,1,1161319563,0.2,0.048551535880760235,0.017465793508006377,0.031085742372753855,0.059455579033351226,0.9616666666666667,120.96491320000496,1,500,23
