algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,1267254503,0.4,0.14480095760478615,0.013501532705789163,0.13129942489899699,0.49021575385039684,0.6791964285714286,64.23943079996388,10,6816,0
vanilla,3,435453427,0.4,0.16270936034747932,0.014204877515611475,0.14850448283186785,0.7044999930392722,0.6814285714285714,74.57863920001546,10,6859,0
vanilla,0,209319046,0.4,0.1705488610639887,0.01447529658464266,0.15607356447934603,0.5211483265166145,0.6780357142857143,79.98316380003234,10,6801,0
vanilla,1,1571690479,0.4,0.15314072551740188,0.014281144730447271,0.1388595807869546,0.46631265383168946,0.6677678571428571,79.80805059999693,10,6706,0
vanilla,2,637376254,0.4,0.15416970706576033,0.014799473931699676,0.13937023313406066,0.5496768553758414,0.6833035714285715,82.38188070000615,10,6887,0
lo-ransac,4,1267254503,0.4,0.15758995622404118,0.013061555475999171,0.14452840074804202,0.5513584361682601,0.6798214285714286,108.20595700002741,10,6895,12
lo-ransac,2,637376254,0.4,0.16391210623377195,0.014120407040832905,0.14979169919293905,0.6635751264968336,0.6859821428571429,126.40838309994433,10,6964,13
lo-ransac,0,209319046,0.4,0.15032563356773615,0.013141566410270067,0.1371840671574661,0.6660717298857933,0.6789285714285714,129.75875310000265,10,6962,17
lo-ransac,3,435453427,0.4,0.1575151354140928,0.013338165464757298,0.1441769699493355,0.6051612910321486,0.68875,132.21748679998564,10,6952,16
lo-ransac,1,1571690479,0.4,0.1508046432509044,0.013766038892410848,0.13703860435849355,0.5510953866231955,0.686875,133.5746287999791,10,6949,15
gc-ransac,3,435453427,0.4,0.08000203575494415,0.01383532467572574,0.06616671107921841,0.3135637627977221,0.7803571428571429,265.84284040000057,6,7787,28
gc-ransac,1,1571690479,0.4,0.09975100519091838,0.014862034822397192,0.0848889703685212,0.2824717993474833,0.7784821428571429,271.9838766999892,5,7427,32
gair-ransac,2,637376254,0.4,0.03969033056323789,0.015475254871100503,0.024215075692137388,0.23083561377642953,0.7179464285714285,293.6232639999944,6,5122,57
gc-ransac,0,209319046,0.4,0.10588981457985334,0.01944435170774932,0.08644546287210403,0.33607673925569137,0.7488392857142857,308.9315376000013,3,6619,32
gc-ransac,2,637376254,0.4,0.1108678156284279,0.013839464994942883,0.09702835063348501,0.3377042008753469,0.7719642857142858,337.16801860003034,6,7665,38
gc-ransac,4,1267254503,0.4,0.10841198518321282,0.014020667779205347,0.09439131740400747,0.36888004402525704,0.7564285714285715,340.2692758999765,6,7582,36
gair-ransac,0,209319046,0.4,0.038826319721525,0.014780641051444146,0.02404567867008085,0.28682766335668086,0.7398214285714285,363.3024574999581,5,5351,67
gair-ransac,1,1571690479,0.4,0.05457870939741038,0.03406041245127563,0.020518296946134745,0.27183337973577293,0.6917857142857143,380.0569319999777,5,4740,68
gair-ransac,3,435453427,0.4,0.054293479550874636,0.014635807892983568,0.039657671657891067,0.24615601729840073,0.73125,398.7221688000136,5,5332,68
gair-ransac,4,1267254503,0.4,0.03991229577961106,0.016991095526323507,0.022921200253287546,0.23942918251796264,0.7428571428571429,403.17962760000955,6,5354,66
