algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,3,1779062357,0.2,0.10839397193994532,0.01783010434566759,0.09056386759427773,0.4386414070696815,0.7397435897435898,13.860873099998571,4,525,0
vanilla,0,1760185973,0.2,0.12673764829963025,0.019113494307168497,0.10762415399246174,0.5698483883757207,0.7628205128205128,14.458035200019367,4,537,0
vanilla,2,650318616,0.2,0.11567145076481723,0.016979239333610185,0.09869221143120704,0.5780682778958193,0.7948717948717948,14.970103200001176,4,563,0
vanilla,1,1235148768,0.2,0.09006548583620314,0.017284317635345343,0.0727811682008578,0.4589976263377376,0.7243589743589743,17.251134799967986,4,516,0
lo-ransac,4,416366155,0.2,0.09685955145978485,0.016494873397860477,0.08036467806192438,0.4960953148386481,0.8038461538461539,19.49703889997909,4,574,4
lo-ransac,1,1235148768,0.2,0.1335455164920807,0.016764620394298522,0.1167808960977822,0.7290018070951565,0.8166666666666667,20.024572399968747,4,586,5
lo-ransac,3,1779062357,0.2,0.1084634325589255,0.01596220231712174,0.09250123024180376,0.44707801086637,0.7653846153846153,23.65396669995971,4,551,6
vanilla,4,416366155,0.2,0.10749321964088174,0.017659029888255486,0.08983418975262625,0.5032716726654479,0.7512820512820513,24.396877499995753,5,545,0
lo-ransac,0,1760185973,0.2,0.10510117377435298,0.018127957884221096,0.08697321589013188,0.6488600709040221,0.8153846153846154,27.572783299954608,4,573,7
gair-ransac,2,650318616,0.2,0.037468835327728524,0.0123257052659881,0.02514313006174042,0.09150410555576591,0.9307692307692308,33.08909170003608,3,611,13
gair-ransac,4,416366155,0.2,0.04008975468458528,0.01295483721904273,0.027134917465542554,0.09377302557694732,0.9320512820512821,35.02626839996083,3,610,10
lo-ransac,2,650318616,0.2,0.13878778825713137,0.017666257785421646,0.12112153047170973,0.6511955643672169,0.7743589743589744,41.234128699987195,5,556,8
gair-ransac,0,1760185973,0.2,0.039988732402263846,0.013328141763778764,0.026660590638485086,0.0917478064420019,0.9294871794871795,42.17487300001085,3,612,12
gair-ransac,3,1779062357,0.2,0.03989929900435826,0.013743559107053393,0.02615573989730487,0.0986756076372333,0.9217948717948717,42.84733190003317,3,604,14
gair-ransac,1,1235148768,0.2,0.03912843852870897,0.013145914297793038,0.02598252423091593,0.10533322935859651,0.926923076923077,43.14547129999846,3,609,9
