algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,657460756,0.1,60.0,0.35728401672367033,0.3317175632888948,0.025566453434775545,0.848119001130098,0.3748251748251748,60.00834719999693,1,203,12
lo-ransac,0,657460756,0.1,60.0,0.13711728592872113,0.013874299131783346,0.12324298679693779,0.8511152436164001,0.9132867132867133,60.030404600081965,7,632,14
vanilla,0,657460756,0.1,60.0,0.13373101303465115,0.014617558076916382,0.11911345495773477,0.79295220248225,0.9132867132867133,60.06742820004001,9,637,0
gair-ransac,1,1943913580,0.1,60.0,0.35337049704063794,0.32879793797859186,0.024572559062046095,0.8345105254243154,0.37202797202797205,60.14346330007538,1,201,13
lo-ransac,1,1943913580,0.1,60.0,0.11812632455548583,0.015336831092187383,0.10278949346329845,0.658614607302957,0.9132867132867133,60.280768999946304,7,632,11
vanilla,1,1943913580,0.1,60.0,0.10705409579040696,0.015617044475068242,0.09143705131533872,0.4350637145695065,0.9090909090909091,60.034849300049245,9,634,0
gair-ransac,2,8213842,0.1,60.0,0.3545709060221362,0.330273773690114,0.02429713233202219,0.8516196344824724,0.3972027972027972,60.78972870006692,2,219,22
lo-ransac,2,8213842,0.1,60.0,0.10299222443510218,0.013575081171181126,0.08941714326392106,0.5411713534998076,0.9272727272727272,60.24640529998578,8,644,16
vanilla,2,8213842,0.1,60.0,0.10305513230203732,0.014324359123306618,0.0887307731787307,0.5208708134474493,0.9258741258741259,60.143131499993615,9,641,0
gair-ransac,3,2098269281,0.1,60.0,0.3610303351087619,0.33530147592355086,0.025728859185211048,0.8542286303536752,0.37622377622377623,60.028032500064,1,204,21
lo-ransac,3,2098269281,0.1,60.0,0.14410609266825847,0.018310323891353262,0.1257957687769052,0.8360680005967678,0.8923076923076924,60.218714100075886,6,611,9
vanilla,3,2098269281,0.1,60.0,0.10932178568186912,0.01499659309436457,0.09432519258750455,0.5018287964936766,0.9188811188811189,60.060066100093536,9,636,0
gair-ransac,4,1980593794,0.1,60.0,0.35928651659985394,0.33208195443015276,0.0272045621697012,0.8574008004747548,0.3972027972027972,60.24708190001547,2,219,15
lo-ransac,4,1980593794,0.1,60.0,0.09626855404962312,0.013351848040855433,0.08291670600876769,0.5658974725175796,0.9328671328671329,60.06874430004973,8,640,9
vanilla,4,1980593794,0.1,60.0,0.12182762638760677,0.014574649196925499,0.10725297719068128,0.7309146274899738,0.9146853146853147,60.009039599914104,9,641,0
