algo,method,outlier_frac,budget_s,k,n_covered,n_evals,chamfer,cd_coverage,cd_accuracy,hausdorff,n_candidates
gair-ransac,exhaustive,0.15,120.0,1,2978,12,0.139224,0.119743,0.019481,0.428495,12
gair-ransac,ransacov,0.15,120.0,1,2978,12,0.139224,0.119743,0.019481,0.428495,12
gc-ransac,exhaustive,0.15,120.0,1,3373,2,0.095941,0.054166,0.041775,0.305473,2
gc-ransac,ransacov,0.15,120.0,1,3415,2,0.097114,0.058106,0.039008,0.362155,2
lo-ransac,exhaustive,0.15,120.0,1,3446,20,0.106817,0.054527,0.05229,0.305373,20
lo-ransac,ransacov,0.15,120.0,1,3446,20,0.106817,0.054527,0.05229,0.305373,20
vanilla,exhaustive,0.15,120.0,1,3577,20,0.097168,0.053369,0.043798,0.302423,20
vanilla,ransacov,0.15,120.0,1,3577,20,0.097168,0.053369,0.043798,0.302423,20
