algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,700761324,0.15,0.16422643041816237,0.015660826579848575,0.1485656038383138,0.686131067751607,0.7636033857315598,26.24923429999035,6,1197,0
vanilla,3,1284314016,0.15,0.14485515040964383,0.014371019153063942,0.1304841312565799,0.5834045010550625,0.7539298669891172,29.813463900005445,7,1186,0
vanilla,1,1766705601,0.15,0.1649048604962777,0.015816254737884616,0.14908860575839308,0.6386372022884396,0.781136638452237,30.04166669998085,6,1223,0
vanilla,2,343743907,0.15,0.15293110425554424,0.015505958957552598,0.13742514529799163,0.631589057981938,0.7732769044740024,30.441480399982538,6,1195,0
vanilla,0,202369183,0.15,0.16500161213827585,0.01465203718310225,0.1503495749551736,0.6647546653770247,0.7762998790810157,32.49541560001671,7,1229,0
lo-ransac,0,202369183,0.15,0.12785736089697547,0.015017787058110089,0.11283957383886538,0.5858350364933484,0.8047158403869408,33.936506500002,5,1247,7
lo-ransac,3,1284314016,0.15,0.12478648403823606,0.015119473534716496,0.10966701050351955,0.6477447275931912,0.8077388149939541,37.63021829997888,5,1260,10
lo-ransac,2,343743907,0.15,0.15769512028359126,0.014868885857379116,0.14282623442621215,0.6279899953965191,0.7756952841596131,39.11145980004221,7,1232,8
lo-ransac,4,700761324,0.15,0.11759149205580055,0.01324264588261638,0.10434884617318417,0.6868983211779645,0.8428053204353083,39.90840170002775,5,1300,8
lo-ransac,1,1766705601,0.15,0.15294080474258911,0.01587098912258358,0.13706981562000553,0.7398101722556568,0.7805320435308344,45.105541999975685,6,1215,10
gair-ransac,1,1766705601,0.15,0.04645989543816115,0.019544327857722203,0.026915567580438945,0.20113814106352845,0.8252720677146312,94.75715449999552,4,1165,37
gair-ransac,2,343743907,0.15,0.06158200673377299,0.029365435720046212,0.032216571013726776,0.23473228678498864,0.7629987908101572,98.99017489998369,3,1058,44
gair-ransac,0,202369183,0.15,0.046667008509181956,0.01881593822772149,0.02785107028146047,0.15578645474375843,0.8295042321644498,108.81570179999107,4,1174,40
gair-ransac,3,1284314016,0.15,0.06207970705664154,0.02917734337764635,0.03290236367899518,0.23193274642525305,0.7563482466747279,113.93427430000156,3,1049,43
gair-ransac,4,700761324,0.15,0.05021068362916346,0.012915383800393367,0.0372952998287701,0.1839229980515615,0.9262394195888755,115.73439270001836,5,1339,34
gc-ransac,1,1766705601,0.15,0.10569801335681728,0.05010048859760784,0.055597524759209434,0.3473656519129723,0.5102781136638452,126.47614969999995,1,659,28
gc-ransac,3,1284314016,0.15,0.09262264194134945,0.046877750685178333,0.04574489125617112,0.25510053428694485,0.5441354292623942,138.2652734000003,1,723,33
gc-ransac,2,343743907,0.15,0.0581318754482721,0.029068757705313152,0.02906311774295895,0.2021408958192435,0.6747279322853688,159.67132629995467,2,937,46
gc-ransac,4,700761324,0.15,0.12129058760640181,0.030187454989267212,0.0911031326171346,0.33870307794525883,0.6711003627569528,160.99048979999498,2,942,37
gc-ransac,0,202369183,0.15,0.06020764102415361,0.029960739245022967,0.03024690177913064,0.19104779291830845,0.6692865779927448,174.85965349996695,2,925,41
