algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,3,674349149,0.2,0.044990068384672455,0.015735828940534054,0.029254239444138404,0.05878487507721479,0.9633333333333334,3.5015289000002667,1,500,0
vanilla,0,1994805340,0.2,0.04480445610490325,0.01571739056393211,0.02908706554097114,0.05834132684760067,0.9616666666666667,3.8258024000097066,1,499,0
vanilla,2,1891780287,0.2,0.044952876591226335,0.015853572243727992,0.029099304347498346,0.05721862092294502,0.9583333333333334,4.072168799990322,1,497,0
vanilla,4,1801034346,0.2,0.0450441741415719,0.015793965557049365,0.029250208584522534,0.058311746339480705,0.9616666666666667,3.9225312000489794,1,500,0
lo-ransac,2,1891780287,0.2,0.039517510653925655,0.012308063918501791,0.027209446735423862,0.055804338230866904,0.96,4.301331200054847,1,500,1
lo-ransac,3,674349149,0.2,0.04296991155090321,0.014457720814296596,0.028512190736606612,0.058576090091582586,0.9583333333333334,4.531885000003967,1,500,1
lo-ransac,0,1994805340,0.2,0.03936493046876238,0.012187319991536704,0.02717761047722568,0.05608060570757502,0.9583333333333334,5.240403700037859,1,500,1
lo-ransac,4,1801034346,0.2,0.039797569854712195,0.01248754832371712,0.02731002153099507,0.057541429674527786,0.9583333333333334,4.938777500006836,1,500,1
lo-ransac,1,391279252,0.2,0.04085726685188651,0.013123609513114413,0.0277336573387721,0.056135167258368666,0.9616666666666667,5.548865900025703,1,500,2
vanilla,1,391279252,0.2,0.04508181331274799,0.015847955171872114,0.029233858140875882,0.05780004289089335,0.965,5.642632200033404,1,500,0
gair-ransac,2,1891780287,0.2,0.03925991139387448,0.012133316297990958,0.027126595095883523,0.05499504814707063,0.99,8.996596599987242,1,500,7
gair-ransac,0,1994805340,0.2,0.03939467337121659,0.012364224351464915,0.027030449019751678,0.055300254741497606,0.99,12.486475899990182,1,500,5
gair-ransac,1,391279252,0.2,0.03948952524707037,0.012164063377943261,0.02732546186912711,0.05524124117525577,0.99,13.356382099969778,1,500,7
gair-ransac,3,674349149,0.2,0.03977377066810929,0.012662325392552005,0.027111445275557283,0.05598478336962177,0.9883333333333333,13.606771800026763,1,500,7
gair-ransac,4,1801034346,0.2,0.04009975240632134,0.012651306875310842,0.0274484455310105,0.05570406801669055,0.9883333333333333,14.841634700016584,1,500,5
gc-ransac,3,674349149,0.2,0.04326027370093767,0.014725715743035895,0.028534557957901774,0.05766759689874269,0.9583333333333334,54.34474390000105,1,500,23
gc-ransac,1,391279252,0.2,0.04426964091760131,0.015435373191065124,0.02883426772653619,0.05764706089985281,0.9616666666666667,64.68647710001096,1,500,16
gc-ransac,0,1994805340,0.2,0.04160189042523263,0.013668111089990933,0.027933779335241698,0.05861884539884779,0.9616666666666667,69.3739064000547,1,500,24
gc-ransac,4,1801034346,0.2,0.041043263386096866,0.013343301393573,0.027699961992523864,0.05578395735064399,0.9616666666666667,69.70247620000737,1,500,23
gc-ransac,2,1891780287,0.2,0.03939467337168353,0.012364224355519952,0.027030449016163575,0.055300254653291074,0.96,97.06882109999424,1,500,27
