algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,0,1994545983,0.0,60.0,0.07127145400255944,0.013856465938198068,0.057414988064361364,0.222533323035359,1.0,60.01145419990644,4,500,68
vanilla,0,1994545983,0.0,60.0,0.05963043329673787,0.011269555836819978,0.04836087745991789,0.1655693027031801,1.0,60.013158999965526,7,500,0
lo-ransac,1,1538468048,0.0,60.0,0.06397036174255483,0.015478776478520643,0.04849158526403418,0.15558540430798576,0.998,60.031238599913195,3,499,78
vanilla,1,1538468048,0.0,60.0,0.06669547053120133,0.011559249018573088,0.05513622151262824,0.21141006421840317,1.0,60.01128679991234,8,500,0
lo-ransac,2,1067321949,0.0,60.0,0.06572512049809108,0.013716616913726928,0.05200850358436415,0.22201002931543165,1.0,60.02780020004138,4,500,76
vanilla,2,1067321949,0.0,60.0,0.05994075297718102,0.011845524076264265,0.048095228900916755,0.142713999973091,1.0,60.01052330003586,6,500,0
lo-ransac,3,644854472,0.0,60.0,0.06333309786090315,0.014839837792755429,0.04849326006814772,0.16101831116755264,1.0,60.013872600044124,4,500,74
vanilla,3,644854472,0.0,60.0,0.05844441102573205,0.012140181006518645,0.046304230019213403,0.12673120281309527,1.0,60.008516300003976,6,500,0
lo-ransac,4,234592516,0.0,60.0,0.05903675058093584,0.015857955974859943,0.0431787946060759,0.10403372304455538,1.0,60.01182850007899,2,500,74
vanilla,4,234592516,0.0,60.0,0.06013972383686228,0.01240156951925257,0.047738154317609714,0.13497575248432875,1.0,60.01306690007914,6,500,0
