algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,2088981716,0.0,60.0,0.08648171396398176,0.06306864758220063,0.023413066381781134,0.5562780322785879,0.6789473684210526,60.02343069994822,4,387,23
lo-ransac,0,2088981716,0.0,60.0,0.17202524345406847,0.01954726274840325,0.15247798070566523,0.6791694327323217,0.875438596491228,60.00126279995311,4,499,8
vanilla,0,2088981716,0.0,60.0,0.17391903975252196,0.015973953265409218,0.15794508648711275,0.8249185974702893,0.9456140350877194,60.22772189998068,8,539,0
gair-ransac,1,1350635610,0.0,60.0,0.08659771966078778,0.06308037468548457,0.02351734497530321,0.5598968137196326,0.6719298245614035,60.15979950001929,4,383,14
lo-ransac,1,1350635610,0.0,60.0,0.18584788235382682,0.017116675403092876,0.16873120695073393,0.824855758588745,0.9368421052631579,60.111275199917145,5,534,9
vanilla,1,1350635610,0.0,60.0,0.17043962543335012,0.016183108677803454,0.15425651675554666,0.8374247251147788,0.9210526315789473,60.08997339999769,7,525,0
gair-ransac,2,551331639,0.0,60.0,0.10088214854062443,0.07753662754351093,0.0233455209971135,0.5622897464473408,0.5912280701754385,60.07823670003563,3,337,20
lo-ransac,2,551331639,0.0,60.0,0.18389295318862278,0.019655216877153325,0.16423773631146946,0.8159800708733345,0.8859649122807017,60.13272530003451,5,505,8
vanilla,2,551331639,0.0,60.0,0.15671193703648917,0.016911395254660937,0.13980054178182824,0.7527853928630853,0.9175438596491228,60.07549730001483,7,523,0
gair-ransac,3,2072799182,0.0,60.0,0.09054616964612842,0.06526573894856515,0.025280430697563274,0.5440571713303508,0.6157894736842106,60.07498219993431,3,351,20
lo-ransac,3,2072799182,0.0,60.0,0.19883120140696814,0.018223002485983245,0.1806081989209849,0.7850921055470206,0.9210526315789473,60.01596089999657,6,525,11
vanilla,3,2072799182,0.0,60.0,0.19113664362232083,0.018967856741584847,0.17216878688073597,0.756549412077863,0.9122807017543859,60.018401599954814,6,520,0
gair-ransac,4,890138806,0.0,60.0,0.08708567772823053,0.06360940247707415,0.023476275251156375,0.5656683494379792,0.6666666666666666,60.008973699994385,4,380,22
lo-ransac,4,890138806,0.0,60.0,0.1876629571358171,0.019972309646115762,0.16769064748970133,0.798825663968723,0.8912280701754386,60.21129580005072,5,508,8
vanilla,4,890138806,0.0,60.0,0.18972130993449238,0.018453902060110626,0.17126740787438174,0.8699674653795963,0.9157894736842105,60.04392359999474,6,522,0
