algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,1285212770,0.3,0.19957213961328396,0.019518499852466425,0.18005363976081754,0.6689414566500959,0.6558704453441295,25.400669599999674,5,430,0
vanilla,2,1334449673,0.3,0.15358468224639613,0.018660529079056947,0.1349241531673392,0.4870955052173684,0.6572199730094467,30.386940900003538,5,431,0
vanilla,3,1793812877,0.3,0.15782226445705944,0.017808585031799502,0.14001367942525994,0.48579276917662567,0.7031039136302294,31.634456499945372,5,462,0
vanilla,0,115823090,0.3,0.161358658270636,0.01820219765089658,0.1431564606197394,0.5381923674778897,0.6977058029689609,34.0613302999991,5,462,0
lo-ransac,4,1831287948,0.3,0.17206615297304684,0.017745136438459548,0.1543210165345873,0.6231687790466899,0.7314439946018894,34.3800893999869,5,478,5
lo-ransac,2,1334449673,0.3,0.15824667130010034,0.0171460601680022,0.14110061113209815,0.545229050597342,0.7058029689608637,35.96793899999466,5,466,6
vanilla,4,1831287948,0.3,0.1607050001418421,0.017604476148491928,0.1431005239933502,0.5645229158561185,0.6828609986504723,36.643170099996496,6,459,0
lo-ransac,1,1285212770,0.3,0.155447982234743,0.017573993378933325,0.13787398885580965,0.6286155245988583,0.7233468286099866,40.96488590002991,5,473,6
lo-ransac,3,1793812877,0.3,0.17868836408341204,0.01807714250028322,0.16061122158312882,0.5836055705748197,0.7098515519568152,44.235028100025374,5,470,8
lo-ransac,0,115823090,0.3,0.17033004783819566,0.01616405769017893,0.15416599014801674,0.5831090607324145,0.6882591093117408,56.74288459995296,6,473,6
gair-ransac,1,1285212770,0.3,0.08978467474658033,0.06323150129220885,0.02655317345437149,0.4315776444637886,0.5924426450742241,76.97885379998479,2,274,39
gair-ransac,0,115823090,0.3,0.16826319149863295,0.14902996133105925,0.01923323016757368,0.6314164259025679,0.5344129554655871,83.68820680002682,1,229,45
gair-ransac,4,1831287948,0.3,0.09625361600203472,0.07901179226199562,0.017241823740039103,0.4214138715541715,0.6207827260458839,84.74592419998953,2,295,48
gair-ransac,3,1793812877,0.3,0.06557360681561583,0.047606898963218486,0.017966707852397342,0.4185294221310576,0.7638326585695007,84.89206179999746,4,402,42
gair-ransac,2,1334449673,0.3,0.06965890240053296,0.04924642268908431,0.02041247971144865,0.4177215032028534,0.7368421052631579,114.25509629998123,3,381,56
