algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,4,1175509482,0.3,0.06929097740956852,0.0147010659529493,0.05458991145661922,0.20417790773248118,0.8333333333333334,9.576257899985649,2,388,0
vanilla,1,671918867,0.3,0.06869194511169097,0.015295119436293072,0.05339682567539789,0.248773662517194,0.8444444444444444,11.571512900001835,2,389,0
vanilla,2,1153974482,0.3,0.06621117675272004,0.01480414155178366,0.05140703520093638,0.2518073282950997,0.8685185185185185,12.33875800005626,2,400,0
lo-ransac,1,671918867,0.3,0.06627384395526298,0.01545704391650066,0.05081680003876232,0.20990634964264754,0.837037037037037,12.536696699971799,2,390,3
lo-ransac,4,1175509482,0.3,0.07115068542244254,0.015282510498474462,0.05586817492396808,0.18943510422474838,0.8481481481481481,12.353314500011038,2,402,2
lo-ransac,2,1153974482,0.3,0.06583054276637597,0.01436044829171629,0.05147009447465968,0.2352951727062647,0.8592592592592593,12.872635500039905,2,397,2
vanilla,3,1928932686,0.3,0.07224281132253874,0.015172899201569197,0.05706991212096953,0.21561135651943425,0.8518518518518519,12.869127199985087,2,391,0
lo-ransac,3,1928932686,0.3,0.06605087975041826,0.014946029510639579,0.05110485023977868,0.22384676914272844,0.8592592592592593,12.826748999999836,2,402,4
lo-ransac,0,721560819,0.3,0.06786384008499184,0.01518489840666411,0.052678941678327734,0.14350616953141884,0.8388888888888889,14.748125499987509,2,395,3
vanilla,0,721560819,0.3,0.06731873551117548,0.014612862509103205,0.05270587300207227,0.15779947678991021,0.8574074074074074,15.024003900005482,2,398,0
gair-ransac,2,1153974482,0.3,0.05372114412834084,0.019085744585730383,0.03463539954261046,0.10307160008373333,0.8907407407407407,47.97641060000751,1,363,12
gair-ransac,4,1175509482,0.3,0.05235940521886157,0.01833105441212405,0.03402835080673752,0.10556028679078258,0.8888888888888888,70.31613980000839,1,364,17
gc-ransac,3,1928932686,0.3,0.05274666450830953,0.018591999750711224,0.03415466475759831,0.10689867816418112,0.837037037037037,106.7880681999959,1,362,27
gc-ransac,0,721560819,0.3,0.052422674983265014,0.01813846115491175,0.03428421382835326,0.10204161222884285,0.8518518518518519,114.69967470003758,1,369,24
gair-ransac,1,671918867,0.3,0.053264841137402014,0.01862199353801957,0.034642847599382444,0.10526866026531001,0.8833333333333333,118.36508339998545,1,363,51
gc-ransac,4,1175509482,0.3,0.05327632903541146,0.018725193091913665,0.0345511359434978,0.10322949321644674,0.8407407407407408,119.82717689999845,1,365,27
gc-ransac,2,1153974482,0.3,0.05285343389284006,0.018714469547713313,0.03413896434512674,0.1042929896623895,0.8388888888888889,120.72016020002775,1,361,25
gc-ransac,1,671918867,0.3,0.05246760940604141,0.01854432457673373,0.033923284829307676,0.10481035538259761,0.8425925925925926,142.58867080003256,1,364,28
gair-ransac,0,721560819,0.3,0.05287295587943054,0.018600175841050372,0.03427278003838017,0.10363872681387899,0.9018518518518519,148.2156122000306,1,371,41
gair-ransac,3,1928932686,0.3,0.05440331924186057,0.01945334114812202,0.03494997809373855,0.10427283964326324,0.8814814814814815,151.406658300024,1,363,43
