algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,3,1641653042,0.1,0.036484668051349256,0.012312861338555088,0.02417180671279417,0.05237404566238415,0.9818181818181818,3.060140900022816,1,498,0
vanilla,0,281131297,0.1,0.03596844739120451,0.012267922666461872,0.023700524724742635,0.05509702491501533,0.9781818181818182,4.87916710000718,1,496,0
vanilla,2,316334655,0.1,0.036722947877126974,0.012594331434715453,0.024128616442411523,0.05294614649667307,0.9818181818181818,4.797589999972843,1,498,0
lo-ransac,2,316334655,0.1,0.03693442597860929,0.012693374325275224,0.024241051653334067,0.057773070662186836,0.9854545454545455,5.289974499959499,1,500,1
lo-ransac,1,676917316,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,5.772198799997568,1,498,1
vanilla,1,676917316,0.1,0.03657108403672406,0.012461995927951088,0.024109088108772974,0.052148409584153774,0.9818181818181818,5.874681199959014,1,498,0
lo-ransac,3,1641653042,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,5.705750999972224,1,498,2
lo-ransac,4,1080026019,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,5.854018100013491,1,498,1
vanilla,4,1080026019,0.1,0.03602742633828098,0.01217778428772889,0.02384964205055209,0.05317459175424494,0.9763636363636363,6.402463899983559,1,495,0
lo-ransac,0,281131297,0.1,0.03660372420116377,0.012494849343329967,0.0241088748578338,0.05245574717084302,0.9836363636363636,7.817613399995025,1,498,1
gair-ransac,0,281131297,0.1,0.03638607728866859,0.012374668948250338,0.02401140834041825,0.05253464804365057,0.9927272727272727,8.491267499979585,1,498,6
gair-ransac,1,676917316,0.1,0.03728841873411037,0.012829803540146994,0.024458615193963383,0.057369600049398714,0.990909090909091,8.699488100013696,1,498,6
gair-ransac,4,1080026019,0.1,0.03757537255823962,0.012804939601505307,0.024770432956734312,0.05850158071281219,0.9927272727272727,9.806587799976114,1,499,5
gair-ransac,2,316334655,0.1,0.03785852397559112,0.01303391537359914,0.02482460860199198,0.06075507384219411,0.990909090909091,10.711858799972106,1,498,6
gair-ransac,3,1641653042,0.1,0.037092172018742806,0.012682594989655946,0.024409577029086863,0.05727728901801159,0.990909090909091,10.651847000000998,1,498,7
gc-ransac,0,281131297,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,11.324088599998504,1,498,3
gc-ransac,2,316334655,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,15.665293400001246,1,498,5
gc-ransac,3,1641653042,0.1,0.036263376233671395,0.012267998889231968,0.023995377344439427,0.053262084486051416,0.9854545454545455,24.77670109999599,1,500,8
gc-ransac,4,1080026019,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,63.82136400003219,1,498,16
gc-ransac,1,676917316,0.1,0.03657461057456112,0.012621495116746552,0.023953115457814568,0.05224522019558529,0.9818181818181818,65.10939789999975,1,498,18
