algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,1,1285212770,0.05,0.13938426848021374,0.017950269082798117,0.12143399939741562,0.513100774870201,0.802675585284281,23.012870800041128,4,469,0
vanilla,2,1334449673,0.05,0.13381789281157788,0.017777221803206116,0.11604067100837176,0.48804954774364895,0.774247491638796,23.792608999996446,4,448,0
vanilla,0,115823090,0.05,0.162175102564886,0.016853094042079176,0.1453220085228068,0.599034827865715,0.8160535117056856,25.241277100052685,4,474,0
vanilla,4,1831287948,0.05,0.158992690738577,0.01804022180792601,0.140952468930651,0.6095077663475569,0.7658862876254181,25.18190979998326,4,446,0
lo-ransac,0,115823090,0.05,0.1730879303949736,0.018237344668816338,0.15485058572615726,0.6225226117425872,0.8110367892976589,26.920255800010636,4,470,4
vanilla,3,1793812877,0.05,0.15408591731557675,0.017067615737878395,0.13701830157769834,0.6098021192452985,0.7926421404682275,30.060078800015617,4,458,0
lo-ransac,2,1334449673,0.05,0.12835495592691903,0.016951446221505188,0.11140350970541384,0.45579826415562713,0.81438127090301,36.246563100023195,4,474,5
lo-ransac,3,1793812877,0.05,0.14276369624619373,0.017146571258555468,0.12561712498763825,0.5448565396546332,0.7993311036789298,37.073243500024546,4,470,6
lo-ransac,1,1285212770,0.05,0.1435450226080116,0.016904301611979186,0.1266407209960324,0.5969390269797562,0.8043478260869565,40.05390990001615,4,471,7
lo-ransac,4,1831287948,0.05,0.1483508354986635,0.01710516595456177,0.13124566954410175,0.5876809415172131,0.8210702341137124,43.62300929997582,4,477,7
gair-ransac,0,115823090,0.05,0.07018962913780867,0.04992186874705199,0.020267760390756676,0.41460715111564506,0.6872909698996655,110.99523850000696,3,384,40
gair-ransac,3,1793812877,0.05,0.06914152929399323,0.04928178190691789,0.019859747387075327,0.412441465669134,0.6789297658862876,128.3479058999801,3,379,44
gair-ransac,4,1831287948,0.05,0.0752674387072422,0.04882263272669428,0.026444805980547926,0.42055820192541005,0.6588628762541806,138.03819360001944,4,367,42
gair-ransac,2,1334449673,0.05,0.07436872393494046,0.05231892523411968,0.022049798700820786,0.4245494908825874,0.6003344481605352,162.25308049999876,3,332,43
gair-ransac,1,1285212770,0.05,0.06937562075924313,0.04905030248449946,0.02032531827474367,0.4086539488673002,0.677257525083612,165.58629599999404,3,378,41
