algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,3,1122661969,0.35,0.099007126858475,0.01468715090841609,0.08431997595005891,0.3823649177959296,0.7114814814814815,50.5947879999876,10,6956,0
vanilla,0,585666749,0.35,0.10474867659381011,0.015694982645043584,0.08905369394876653,0.5279618675082363,0.6895370370370371,52.035878400027286,10,6633,0
vanilla,1,2136641604,0.35,0.11494374804360949,0.015835172413206193,0.0991085756304033,0.5658338039806656,0.7006481481481481,53.72251740004867,10,6766,0
vanilla,4,1989597814,0.35,0.11528013332697762,0.016008066130260803,0.09927206719671682,0.4285473934808351,0.6868518518518518,54.6725750999758,10,6615,0
vanilla,2,1844294814,0.35,0.1177041633881403,0.015276419741283367,0.10242774364685693,0.5089077879184016,0.7095370370370371,59.09677040000679,10,6878,0
lo-ransac,0,585666749,0.35,0.11226271638875174,0.014318896737302791,0.09794381965144895,0.499207463215228,0.7327777777777778,76.64654769998742,10,7205,16
lo-ransac,1,2136641604,0.35,0.11649820155311646,0.014603184870168,0.10189501668294847,0.5932909427195721,0.715,81.87949969997862,10,7074,16
lo-ransac,3,1122661969,0.35,0.11869411474955148,0.014790208228539867,0.10390390652101161,0.6033621052654118,0.7224074074074074,86.10282229998847,10,7078,14
lo-ransac,4,1989597814,0.35,0.10398901146293323,0.014185000055963242,0.08980401140696999,0.4738574098599591,0.7041666666666667,89.26585019996855,10,6923,13
lo-ransac,2,1844294814,0.35,0.12029564331736758,0.015260410418752245,0.10503523289861534,0.6252304588150192,0.7055555555555556,92.77872649999335,10,6948,18
gair-ransac,2,1844294814,0.35,0.04997957135345507,0.012486146384036532,0.03749342496941854,0.2541246429263571,0.965462962962963,117.69714210001985,4,7994,56
gair-ransac,4,1989597814,0.35,0.05639561838482248,0.012339134258511531,0.04405648412631095,0.2649378529690478,0.9599074074074074,123.47694279998541,4,7974,55
gair-ransac,3,1122661969,0.35,0.05527373680266203,0.022525210290797473,0.03274852651186456,0.1625828407188543,0.8147222222222222,132.3209578000242,2,6221,70
gair-ransac,1,2136641604,0.35,0.04853353627932988,0.013221185344809675,0.035312350934520204,0.2195014452975031,0.950462962962963,134.6645483999746,4,7852,68
gair-ransac,0,585666749,0.35,0.06945972436713305,0.02330662073916375,0.046153103627969295,0.30001444496790897,0.8176851851851852,146.9983911999734,2,6261,84
gc-ransac,0,585666749,0.35,0.07188143248615436,0.017774025421519242,0.05410740706463511,0.2469951020259837,0.7791666666666667,153.22313349996693,4,7080,27
gc-ransac,1,2136641604,0.35,0.0762386775528321,0.022714171124321458,0.05352450642851065,0.20232861826154638,0.7050925925925926,180.67185550002614,3,6027,30
gc-ransac,3,1122661969,0.35,0.07022656433358689,0.02036707247467641,0.049859491858910476,0.21903554392881408,0.7680555555555556,191.13053949997993,3,6617,35
gc-ransac,2,1844294814,0.35,0.07546903389318697,0.020785895601143942,0.054683138292043035,0.25354919517527574,0.7591666666666667,201.95927410002332,3,6533,36
gc-ransac,4,1989597814,0.35,0.06426819710418676,0.020285844634225846,0.04398235246996091,0.21986322935167818,0.7809259259259259,212.06714170001214,3,6729,38
