algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
lo-ransac,0,374103035,0.15,0.047326311328447085,0.01667761839413077,0.030648692934316317,0.06258369208337888,0.9652173913043478,4.1237950999639,1,498,1
vanilla,1,1161319563,0.15,0.04611058500881633,0.015952249329522196,0.030158335679294133,0.06464162741859053,0.9669565217391304,4.5433737999992445,1,499,0
vanilla,3,21317764,0.15,0.047563789591403643,0.01687363219827758,0.030690157393126066,0.061592651892789604,0.9582608695652174,5.5261946999817155,1,494,0
vanilla,0,374103035,0.15,0.047082906786807766,0.016438279670296076,0.030644627116511693,0.059279986378544716,0.9669565217391304,6.0563048999756575,1,499,0
lo-ransac,2,149295286,0.15,0.04720557124991022,0.016655493741377356,0.03055007750853286,0.0668210992816189,0.9652173913043478,6.492937900009565,1,498,1
vanilla,4,1567129109,0.15,0.04695719414200679,0.016578500302707702,0.03037869383929909,0.05842228276462355,0.9634782608695652,6.355810200038832,1,497,0
lo-ransac,3,21317764,0.15,0.04685785190810442,0.016228578033281645,0.030629273874822772,0.06337871655990454,0.9669565217391304,6.5141370999626815,1,499,1
lo-ransac,1,1161319563,0.15,0.04889559888831739,0.017539520034825527,0.03135607885349186,0.06398866440081012,0.9669565217391304,6.999351800011937,1,500,1
vanilla,2,149295286,0.15,0.04641244820927901,0.01618972113587233,0.03022272707340668,0.0578305102136647,0.9669565217391304,6.947908399975859,1,499,0
lo-ransac,4,1567129109,0.15,0.04758148168183729,0.016830715585351895,0.0307507660964854,0.059644487012891385,0.9686956521739131,7.598901199991815,1,500,1
gair-ransac,4,1567129109,0.15,0.048570364994450194,0.017326680706335428,0.031243684288114765,0.06042378324457208,0.991304347826087,8.589057100005448,1,499,8
gair-ransac,3,21317764,0.15,0.04834739014058766,0.01739122081869162,0.03095616932189604,0.06068237394899261,0.9947826086956522,9.973939199990127,1,500,7
gair-ransac,0,374103035,0.15,0.04772683435221352,0.016776614652666298,0.03095021969954722,0.0671365514340874,0.991304347826087,10.852859700040426,1,499,6
gair-ransac,1,1161319563,0.15,0.047162107479361,0.016456460584531655,0.030705646894829342,0.06269882706169033,0.9947826086956522,10.791774899989832,1,500,8
gair-ransac,2,149295286,0.15,0.04700511122263307,0.0165304436863309,0.030474667536302163,0.060758813629532366,0.9947826086956522,11.37235940003302,1,500,9
gc-ransac,0,374103035,0.15,0.04720557124991022,0.016655493741377356,0.03055007750853286,0.0668210992816189,0.9652173913043478,17.82135649997508,1,498,4
gc-ransac,2,149295286,0.15,0.04680419731964969,0.016141763937955526,0.030662433381694165,0.06054741337642498,0.9686956521739131,21.929704600013793,1,500,10
gc-ransac,4,1567129109,0.15,0.046950614066504054,0.01637999101342889,0.03057062305307516,0.0638769354335526,0.9686956521739131,29.53649010002846,1,500,9
gc-ransac,1,1161319563,0.15,0.04680241807691985,0.01630653895520355,0.0304958791217163,0.06546819973914643,0.9686956521739131,41.35159350000322,1,500,13
gc-ransac,3,21317764,0.15,0.047041947747938365,0.016394143763559455,0.030647803984378913,0.05966921535101204,0.9669565217391304,105.53393799997866,1,499,27
