algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,585666749,0.2,0.12780406273492992,0.015180794112343167,0.11262326862258674,0.6569357772812606,0.7579166666666667,44.55950050003594,10,6836,0
vanilla,3,1122661969,0.2,0.12862222847972782,0.01546720799579442,0.11315502048393339,0.7226483228121618,0.7579166666666667,44.96692840004107,10,6833,0
vanilla,4,1989597814,0.2,0.10896427221519038,0.014730602562324627,0.09423366965286575,0.48120302184084257,0.7575,45.64664340001764,10,6841,0
vanilla,2,1844294814,0.2,0.11059247073366635,0.015111577439715489,0.09548089329395086,0.4561173284478173,0.7661458333333333,46.381616200029384,10,6919,0
vanilla,1,2136641604,0.2,0.11580895513751552,0.01503698289822407,0.10077197223929145,0.5074156895812156,0.7514583333333333,51.192456100019626,10,6786,0
lo-ransac,3,1122661969,0.2,0.12833721462294984,0.015047221808048628,0.11328999281490121,0.5439543178223598,0.7723958333333333,67.92146300000604,10,7048,12
lo-ransac,1,2136641604,0.2,0.12199697262893702,0.014362421970311668,0.10763455065862536,0.5061825026222581,0.7759375,76.67197340005077,10,7060,14
lo-ransac,0,585666749,0.2,0.1135243046756529,0.013882814824979089,0.09964148985067381,0.5932007486115728,0.781875,79.95718379999744,10,7122,15
lo-ransac,4,1989597814,0.2,0.10044273776818294,0.013926495698386488,0.08651624206979645,0.48411249294692077,0.7839583333333333,82.46464890002972,10,7177,12
lo-ransac,2,1844294814,0.2,0.10482486515710783,0.014025660241313645,0.09079920491579418,0.449388042694724,0.7960416666666666,89.50866789999418,10,7270,17
gair-ransac,0,585666749,0.2,0.0641000129024323,0.0238914335447196,0.040208579357712694,0.20822704817932022,0.8058333333333333,125.0049937000149,2,6267,78
gair-ransac,4,1989597814,0.2,0.04596566783132598,0.016951233037736102,0.029014434793589877,0.1673648156652129,0.8995833333333333,147.8792475000373,3,7204,62
gair-ransac,2,1844294814,0.2,0.056076553322392475,0.020793640408652073,0.0352829129137404,0.1887230083128475,0.8247916666666667,153.15262020000955,3,6452,81
gc-ransac,4,1989597814,0.2,0.07761910538703104,0.020933663111136116,0.05668544227589492,0.27152757170992936,0.7742708333333334,161.23337600001832,3,6448,29
gair-ransac,3,1122661969,0.2,0.04420893603742507,0.016118678417750658,0.02809025761967441,0.1656248837959488,0.9290625,162.91165880003246,3,7491,85
gc-ransac,2,1844294814,0.2,0.0745278886890571,0.03451492719123937,0.04001296149781773,0.21318426580318584,0.6741666666666667,164.26408829999855,2,5340,27
gair-ransac,1,2136641604,0.2,0.05757499173108011,0.0243730873833077,0.03320190434777241,0.17573651394307896,0.7821875,165.0659402999445,2,6048,45
gc-ransac,0,585666749,0.2,0.06211576732512342,0.01847783002849314,0.04363793729663028,0.2102725020291207,0.8422916666666667,167.61259490001248,3,7053,31
gc-ransac,3,1122661969,0.2,0.06677421264543248,0.019183344718708015,0.04759086792672448,0.2222260020010239,0.7965625,172.22657070000423,3,6604,28
gc-ransac,1,2136641604,0.2,0.07379834360395732,0.028052433287156432,0.045745910316800885,0.25012136530188317,0.698125,206.34195319999708,2,5580,30
