algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,721560819,0.05,0.05770446214822017,0.014054272521005244,0.043650189627214925,0.14813310010599817,0.9380733944954128,3.7370901000103913,2,400,0
vanilla,1,671918867,0.05,0.062124228708172476,0.015314595805882571,0.046809632902289906,0.20257175699432453,0.9105504587155964,4.051206599979196,2,391,0
vanilla,2,1153974482,0.05,0.06397385439682424,0.015233115468772577,0.048740738928051655,0.2465013070552917,0.9174311926605505,3.9540645999950357,2,392,0
vanilla,4,1175509482,0.05,0.0634116005181357,0.014379918996741053,0.04903168152139465,0.24887950371327697,0.9426605504587156,4.520202700048685,2,402,0
gair-ransac,0,721560819,0.05,0.0466877450375058,0.008719586305725897,0.0379681587317799,0.204939564761353,0.9954128440366973,5.080602000001818,2,416,4
vanilla,3,1928932686,0.05,0.06483852025174323,0.014471369413973024,0.05036715083777021,0.2127791035821995,0.926605504587156,5.029950899945106,2,395,0
lo-ransac,2,1153974482,0.05,0.06361583609862545,0.014318417731369326,0.049297418367256124,0.24471627204296328,0.9311926605504587,5.572646800021175,2,399,3
gair-ransac,4,1175509482,0.05,0.04670443749791289,0.008260546618246663,0.03844389087966623,0.20902648042755365,0.9931192660550459,5.673455799988005,2,416,7
gair-ransac,1,671918867,0.05,0.04849461822563352,0.009454134652180876,0.03904048357345265,0.20961342778848704,0.9931192660550459,6.212040200014599,2,416,7
lo-ransac,1,671918867,0.05,0.058715610292841516,0.014295048741010117,0.0444205615518314,0.21274753180165104,0.9334862385321101,7.499952899990603,2,399,4
lo-ransac,0,721560819,0.05,0.05988027252944833,0.015191213390902767,0.04468905913854556,0.22499677880418228,0.926605504587156,9.700848000007682,2,396,2
lo-ransac,3,1928932686,0.05,0.063657171390155,0.014463490605716774,0.049193680784438226,0.23310551271797889,0.944954128440367,12.932615900004748,2,404,3
gc-ransac,2,1153974482,0.05,0.05361966069518295,0.01923077385627962,0.03438888683890333,0.10363941092169478,0.8669724770642202,22.675672599987593,1,364,23
lo-ransac,4,1175509482,0.05,0.05483372261068878,0.01388398088234,0.04094974172834878,0.12551667293541896,0.9541284403669725,22.926168100035284,2,408,7
gc-ransac,0,721560819,0.05,0.052904788707320925,0.01877253106539884,0.034132257641922084,0.10181398539000215,0.8715596330275229,38.19155569997383,1,367,30
gc-ransac,4,1175509482,0.05,0.05331603386387525,0.0188041611399881,0.034511872723887144,0.10626157222736525,0.8761467889908257,45.691308700013906,1,367,30
gair-ransac,2,1153974482,0.05,0.05385267419636335,0.01924167974285511,0.034610994453508244,0.10543478901947333,0.8761467889908257,63.2996086999774,1,363,33
gc-ransac,1,671918867,0.05,0.05258578847667458,0.018460047303142626,0.03412574117353196,0.10605548705264153,0.8761467889908257,74.01561559998663,1,368,26
gc-ransac,3,1928932686,0.05,0.05294312781141263,0.018894681842940707,0.034048445968471924,0.10598639374990373,0.8532110091743119,81.47532649995992,1,358,21
gair-ransac,3,1928932686,0.05,0.05307965448893704,0.018693786958009884,0.03438586753092716,0.10351213923561077,0.9059633027522935,84.40335999999661,1,376,27
