algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gc-ransac,0,1682422289,0.1,120.0,0.08711658706384023,0.03529485275859372,0.05182173430524651,0.23974670569659606,0.6236363636363637,120.56028069998138,2,4884,17
gair-ransac,0,1682422289,0.1,120.0,0.060242857443515194,0.020644104736178868,0.03959875270733632,0.23821204637804833,0.8477272727272728,120.74800660001347,3,6727,54
lo-ransac,1,891877841,0.1,120.0,0.11971215273566911,0.01584561937118639,0.10386653336448272,0.6028578796753058,0.8440909090909091,120.10548500000732,9,7175,16
vanilla,0,1682422289,0.1,120.0,0.12124241412395749,0.016317393911293446,0.10492502021266405,0.5345497482985241,0.805340909090909,120.16743020003196,10,6854,0
vanilla,1,891877841,0.1,120.0,0.1117403980824023,0.016548623959289778,0.09519177412311251,0.4750621738902478,0.8118181818181818,120.29293100000359,10,6912,0
lo-ransac,0,1682422289,0.1,120.0,0.12468198795432804,0.015427576259829727,0.10925441169449832,0.7340640690925188,0.8272727272727273,120.56989669997711,10,7072,13
gair-ransac,1,891877841,0.1,120.0,0.13952231341886828,0.09380078021934063,0.04572153319952766,0.37903563150450714,0.45840909090909093,126.59466709999833,2,3273,18
gc-ransac,1,891877841,0.1,120.0,0.09947952518628504,0.03831681450212632,0.061162710684158725,0.25451274991069883,0.5960227272727273,127.25890350004192,2,4658,17
