algo,noise_std,n_outliers,trial,chamfer,hausdorff,accuracy,runtime_s
ransac,0.2,2000,4,0.2632230622517897,0.8969922015295092,0.9226229508196722,65.33332085609436
ransac,0.2,4000,0,0.2750223766685056,1.2625722133522201,0.9197580645161291,83.0657787322998
ransac,0.2,4000,1,0.25943679569491096,0.7440797865007944,0.9219193548387097,68.1795346736908
ransac,0.2,4000,2,0.2591311167580461,0.7953804560530034,0.9228387096774193,67.93441104888916
ransac,0.2,4000,3,0.27839235099394716,1.618443640279904,0.9207983870967742,72.16452360153198
ransac,0.2,4000,4,0.2478366055252289,0.5744594839744792,0.9229112903225807,72.15424728393555
ransac,0.2,6000,0,0.26163656007508784,0.9452344596930605,0.9251031746031746,75.75418853759766
ransac,0.2,6000,1,0.29228391656551655,1.446847661618597,0.9189444444444445,54.77496337890625
ransac,0.2,6000,2,0.2609837049131487,0.8087793540802133,0.9263968253968254,66.68883562088013
ransac,0.2,6000,3,0.2688576611110354,1.2373125978461201,0.9227777777777778,83.28033685684204
ransac,0.2,6000,4,0.26862943570153874,1.5834322553134257,0.9225793650793651,64.76510787010193
ransac,0.2,8000,0,0.2725725274010321,1.190674780970686,0.922390625,55.60657978057861
ransac,0.2,8000,1,0.2898926700183757,1.4649766255380632,0.920640625,64.37582182884216
ransac,0.2,8000,2,0.2650673967647273,1.0881868853664602,0.9249765625,150.38553428649902
ransac,0.2,8000,3,0.28175235969664253,1.6593564843769626,0.9223828125,156.95666241645813
ransac,0.2,8000,4,0.2772137869203636,1.5275864656244607,0.92259375,118.49521231651306
ransac,0.3,0,0,0.32627738027933123,1.705244830620253,0.9266083333333334,80.07887411117554
ransac,0.3,0,1,0.3364434625560556,1.7131368734630612,0.9250833333333334,100.24829602241516
ransac,0.3,0,2,0.30130839139008847,1.2653403314309608,0.9280416666666667,137.3999719619751
ransac,0.3,0,3,0.33234829779437014,1.6634632713757247,0.9266166666666666,129.76635932922363
ransac,0.3,0,4,0.3629948240278899,2.039210509800904,0.922775,151.8404519557953
ransac,0.3,2000,0,0.323615689171434,1.6990793313427577,0.9297295081967213,126.64093160629272
ransac,0.3,2000,1,0.31240005773416457,1.6015876447959478,0.9296393442622951,157.86657214164734
ransac,0.3,2000,2,0.3313480387287239,2.0701549002558663,0.9265,144.19346594810486
ransac,0.3,2000,3,0.31875962482442755,1.7880936538014172,0.9284426229508197,120.29973340034485
ransac,0.3,2000,4,0.3171755443621206,1.6569668394498849,0.9267049180327869,139.59137153625488
ransac,0.3,4000,0,0.3290727047937583,2.1038225616195465,0.9278145161290322,121.24184894561768
ransac,0.3,4000,1,0.3163440192478641,1.5147424047526332,0.9286612903225806,173.45928597450256
ransac,0.3,4000,2,0.33978986154969465,2.067664426057339,0.9264758064516129,129.9302623271942
ransac,0.3,4000,3,0.3200006888464952,1.9809777296015787,0.928266129032258,99.85152864456177
ransac,0.3,4000,4,0.33631049178283,1.8523539296507618,0.9269274193548387,113.56884026527405
ransac,0.3,6000,0,0.305816322090292,2.970646853130624,0.9283571428571429,144.70671153068542
ransac,0.3,6000,1,0.346441718776004,2.661217749644174,0.9251904761904762,145.05627489089966
ransac,0.3,6000,2,0.3165747036895695,1.7974637951469457,0.9299047619047619,132.70024752616882
ransac,0.3,6000,3,0.32501283987985174,1.723419211399903,0.929515873015873,151.33106231689453
ransac,0.3,6000,4,0.3251855066889876,1.879998112159733,0.9279047619047619,171.72817158699036
ransac,0.3,8000,0,0.32949325371994675,1.7711954102781966,0.9305234375,65.89091110229492
ransac,0.3,8000,1,0.30492935391951825,1.311371744265108,0.932203125,68.17959523200989
ransac,0.3,8000,2,0.3168327869593631,1.7078481651986475,0.9301484375,74.58623266220093
ransac,0.3,8000,3,0.31033965209847725,1.9222785209264703,0.9311796875,64.56575393676758
ransac,0.3,8000,4,0.30330991821159614,1.547020172806452,0.9334921875,64.4352478981018
ransac,0.4,0,0,0.40664932954997246,2.0224886198972216,0.9306166666666666,73.86423873901367
ransac,0.4,0,1,0.4297426887015745,2.630375692345773,0.9288833333333333,75.51141405105591
ransac,0.4,0,2,0.3813471634805088,2.0425439971217867,0.9323666666666667,48.50608849525452
ransac,0.4,0,3,0.3924420872931673,1.7959147359617578,0.9353166666666667,73.48070931434631
ransac,0.4,0,4,0.46037477495266677,2.436658228030837,0.926675,64.07296347618103
ransac,0.4,2000,0,0.41777045255664114,1.8620727397655745,0.9316803278688525,59.06979751586914
ransac,0.4,2000,1,0.3971456960119152,2.3127321533522602,0.9339672131147541,51.91624855995178
