algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,1760185973,0.15,0.10102087558925238,0.01840995898525307,0.0826109166039993,0.35048247972861496,0.7751004016064257,18.887486700026784,4,541,0
vanilla,2,650318616,0.15,0.10813712480496313,0.01917140056247233,0.0889657242424908,0.45449304355574777,0.7710843373493976,18.757081600022502,4,527,0
vanilla,1,1235148768,0.15,0.11512380834205742,0.01801591458365066,0.09710789375840675,0.38881019861451255,0.7777777777777778,19.0871415999718,4,555,0
vanilla,3,1779062357,0.15,0.10880721709505971,0.0168292400627503,0.09197797703230941,0.5391634864481332,0.7764390896921017,19.142336199991405,5,548,0
vanilla,4,416366155,0.15,0.10853808504364876,0.018352553756782103,0.09018553128686665,0.4484682830141367,0.7617135207496654,19.815544600016437,4,543,0
lo-ransac,4,416366155,0.15,0.11068809140287472,0.01643284859143362,0.0942552428114411,0.42382510225426673,0.8018741633199464,20.89205540000694,5,572,5
lo-ransac,3,1779062357,0.15,0.11400404424055147,0.01804528285067313,0.09595876138987834,0.36174409134240987,0.7911646586345381,21.904778700030874,4,564,7
lo-ransac,2,650318616,0.15,0.09600445333470174,0.0164438569954085,0.07956059633929324,0.45196431598329917,0.8232931726907631,22.888205499970354,4,578,5
lo-ransac,0,1760185973,0.15,0.08901637353353627,0.016009668693612988,0.07300670483992328,0.3412724009229884,0.8340026773761714,27.182240699999966,4,586,5
gair-ransac,0,1760185973,0.15,0.0401436251818043,0.011795160236606157,0.028348464945198146,0.11833782849251478,0.92904953145917,32.14585890003946,3,610,9
lo-ransac,1,1235148768,0.15,0.10617183695443932,0.017233865749218834,0.0889379712052205,0.43589973727082154,0.7951807228915663,35.219447100011166,4,564,9
gair-ransac,2,650318616,0.15,0.040474469906909304,0.01190650070037511,0.028567969206534195,0.11833782849251478,0.9223560910307899,47.1150406000088,3,606,9
gair-ransac,1,1235148768,0.15,0.040971190062337015,0.011988286690887853,0.02898290337144916,0.11317607946313134,0.9263721552878179,51.35945950000314,3,609,11
gair-ransac,3,1779062357,0.15,0.039316281284066765,0.01131817870643772,0.027998102577629046,0.11833782849251478,0.9317269076305221,57.61896450002678,3,612,13
gair-ransac,4,416366155,0.15,0.040070407603513866,0.011548320557060633,0.028522087046453235,0.11833782849251478,0.9303882195448461,99.1612750000204,3,611,24
gc-ransac,0,1760185973,0.15,0.04700436782997725,0.022659045456786653,0.0243453223731906,0.1362594038959701,0.8018741633199464,101.81229610001901,2,529,26
