algo,trial,seed,outlier_frac,budget_s,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
gair-ransac,0,314686607,0.3,60.0,0.04925318123970904,0.01731496150297473,0.03193821973673431,0.06298217405163978,0.9830769230769231,60.31949559994973,1,498,40
gc-ransac,0,314686607,0.3,60.0,0.04853640340548259,0.017237091574447888,0.0312993118310347,0.07173640647376905,0.9553846153846154,60.024567499989644,1,494,9
lo-ransac,0,314686607,0.3,60.0,0.1153951858350851,0.01654835755885323,0.09884682827623187,0.40623518164755185,0.8538461538461538,60.412098100059666,4,499,6
vanilla,0,314686607,0.3,60.0,0.1017336585630782,0.016954682716240312,0.08477897584683788,0.38155139958328643,0.8676923076923077,60.389354299986735,3,498,0
gair-ransac,1,1939196106,0.3,60.0,0.04458851785446913,0.014372968948089229,0.0302155489063799,0.0615613074453177,0.9846153846153847,60.03118940000422,1,500,19
gc-ransac,1,1939196106,0.3,60.0,0.04849638127124052,0.017074106068940286,0.03142227520230024,0.06933765514717229,0.9553846153846154,60.80753170000389,1,495,5
lo-ransac,1,1939196106,0.3,60.0,0.10420186182249187,0.014005139927678165,0.0901967218948137,0.33989318706560945,0.86,60.272383100003935,3,500,5
vanilla,1,1939196106,0.3,60.0,0.08471095685438347,0.016075534549070014,0.06863542230531346,0.428404419432004,0.8784615384615385,60.073667100048624,3,498,0
gair-ransac,2,1817127739,0.3,60.0,0.046195450402806065,0.015386406260099392,0.030809044142706677,0.06091060616729881,0.9830769230769231,60.139397100079805,1,500,15
gc-ransac,2,1817127739,0.3,60.0,0.04860643324585587,0.017017693625230507,0.03158873962062536,0.06323118916554969,0.9569230769230769,60.731920399935916,1,495,4
lo-ransac,2,1817127739,0.3,60.0,0.11234709399741259,0.017001002431621642,0.09534609156579095,0.37970129543696274,0.8861538461538462,60.6577686999226,3,500,4
vanilla,2,1817127739,0.3,60.0,0.10798711571100465,0.01615689638405618,0.09183021932694847,0.47515730973918524,0.8769230769230769,60.84087110008113,3,496,0
gair-ransac,3,1006473231,0.3,60.0,0.05023767608935781,0.01812353952175748,0.03211413656760033,0.062472568679584124,0.9830769230769231,60.069524099933915,1,500,16
gc-ransac,3,1006473231,0.3,60.0,0.04856073153629907,0.016968307268419348,0.031592424267879726,0.06255144478787861,0.9584615384615385,60.435569699970074,1,496,5
lo-ransac,3,1006473231,0.3,60.0,0.08830892627366553,0.014779635579591164,0.07352929069407436,0.39522116138286617,0.9076923076923077,60.05922950000968,2,500,4
vanilla,3,1006473231,0.3,60.0,0.09852178191093072,0.01593355847901713,0.08258822343191359,0.3693639938899788,0.8753846153846154,60.51152129995171,3,497,0
gair-ransac,4,1081488687,0.3,60.0,0.04438191970428034,0.01439636145597893,0.029985558248301413,0.05894251378454158,0.9846153846153847,60.155226000002585,1,500,21
gc-ransac,4,1081488687,0.3,60.0,0.049683375651464044,0.017700907010531744,0.0319824686409323,0.06274904462678237,0.9646153846153847,60.04212360002566,1,499,5
lo-ransac,4,1081488687,0.3,60.0,0.09370946324863609,0.014126600290925424,0.07958286295771066,0.33551660698962504,0.8784615384615385,60.53821470006369,3,500,4
vanilla,4,1081488687,0.3,60.0,0.11566765327628563,0.016222055692383833,0.0994455975839018,0.5814718380624727,0.8753846153846154,60.44051759992726,3,498,0
