algo,trial,seed,outlier_frac,chamfer,cd_coverage,cd_accuracy,hausdorff,classification_rate,runtime_s,n_models,n_inliers,n_local_opts
vanilla,0,115823090,0.25,0.16839085211693328,0.01729944707751084,0.15109140503942242,0.5911230422769713,0.7415730337078652,29.39031280000927,5,460,0
vanilla,1,1285212770,0.25,0.1455290167039952,0.01652923500062952,0.12899978170336568,0.5882684581530054,0.7415730337078652,30.802100699977018,5,465,0
vanilla,3,1793812877,0.25,0.15192963074949925,0.017807352068815906,0.13412227868068335,0.5200637195230641,0.702247191011236,30.94695909996517,5,446,0
vanilla,4,1831287948,0.25,0.18510178669898947,0.019278527208906018,0.16582325949008345,0.5580218884164432,0.6853932584269663,35.76307570002973,5,436,0
vanilla,2,1334449673,0.25,0.16417894743068656,0.017187386012698473,0.14699156141798808,0.6249682448900802,0.7120786516853933,36.17279989999952,5,450,0
lo-ransac,2,1334449673,0.25,0.13966806787657582,0.017631109597827172,0.12203695827874864,0.4829263858196392,0.7570224719101124,49.97223479999229,4,471,8
lo-ransac,3,1793812877,0.25,0.15868577126556785,0.016031653688815883,0.14265411757675198,0.6468080255528735,0.7514044943820225,55.19759429997066,5,485,8
lo-ransac,4,1831287948,0.25,0.1561069710987988,0.01630813172419967,0.13979883937459914,0.6295183926593932,0.7317415730337079,56.14158559998032,5,474,8
lo-ransac,0,115823090,0.25,0.15072709008065516,0.017329084663972358,0.1333980054166828,0.46099076199408145,0.7514044943820225,56.49328970001079,5,473,7
lo-ransac,1,1285212770,0.25,0.1860422114206608,0.01838543392502558,0.1676567774956352,0.6489422435531438,0.7148876404494382,57.2583209000295,5,469,8
gair-ransac,2,1334449673,0.25,0.08519847561566407,0.06115490509441283,0.024043570521251247,0.4352588152662811,0.6067415730337079,97.93702040001517,2,292,44
gair-ransac,0,115823090,0.25,0.07051642149713834,0.048886739529977644,0.021629681967160693,0.4149310185443781,0.7317415730337079,98.2099823000026,3,382,48
gair-ransac,4,1831287948,0.25,0.1010494581309021,0.08297131304922697,0.018078145081675132,0.4267970236917282,0.6151685393258427,102.35600520001026,2,299,46
gair-ransac,1,1285212770,0.25,0.16820195983806768,0.14842251464334616,0.019779445194721537,0.6273451244691727,0.526685393258427,105.9982210000162,1,235,45
gair-ransac,3,1793812877,0.25,0.06956121388864842,0.0495540731744127,0.02000714071423572,0.41928898750452875,0.7373595505617978,113.61543619999429,3,386,44
